交易明細,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
交易編號,委託單編號,類型,訊號,日期,時間,價格,數量,獲利(¤),獲利(%),累積獲利 (¤),累積獲利 (%),最大可能獲利(¤),最大可能獲利 (%),最大可能虧損 (¤),最大可能虧損 (%)
,820,離開Long,TXF_Breakout_LX,2024-07-04 00:00:00,22:00:00,23645,1,,,,,,,,
411,821,進入Long,TXF_BreakOut_LE,2024-07-08 00:00:00,10:45:00,23818,1,13400,0.28129985725081874,1427600,142.76,34700,0.7284406751196574,-500,-0.010496263330254428
,822,離開Long,TXF_Breakout_LX,2024-07-08 00:00:00,16:00:00,23890,1,,,,,,,,
412,823,進入Long,TXF_BreakOut_LE,2024-07-10 00:00:00,11:45:00,23963,1,43800,0.9139089429537204,1471400,147.14000000000001,70700,1.4751909193339732,-15500,-0.3234152652005175
,824,離開Long,TXF_Breakout_LX,2024-07-11 00:00:00,09:45:00,24187,1,,,,,,,,
413,825,進入Long,TXF_BreakOut_LE,2024-07-12 00:00:00,22:00:00,23952,1,19000,0.396626586506346,1490400,149.04,45900,0.9581663326653306,-500,-0.010437541750167001
,826,離開Long,TXF_Breakout_LX,2024-07-13 00:00:00,05:00:00,24052,1,,,,,,,,
414,827,進入Long,TXF_BreakOut_LE,2024-07-16 00:00:00,11:45:00,24172,1,-53400,-1.1045838159854378,1437000,143.70000000000002,1500,0.03102763528048982,-52900,-1.0942412708919411
,828,離開Long,TXF_Breakout_LX,2024-07-16 00:00:00,17:00:00,23910,1,,,,,,,,
415,829,進入Long,TXF_BreakOut_LE,2024-07-18 00:00:00,16:00:00,23519,1,-42400,-0.9013988689995324,1394600,139.46,14100,0.2997576427569199,-41900,-0.8907691653556699
,830,離開Long,TXF_Breakout_LX,2024-07-18 00:00:00,18:00:00,23312,1,,,,,,,,
416,831,進入Long,TXF_BreakOut_LE,2024-07-30 00:00:00,13:45:00,22230,1,4000,0.0899685110211426,1398600,139.86,16900,0.38011695906432746,-5900,-0.13270355375618534
,832,離開Long,TXF_Breakout_LX,2024-07-30 00:00:00,22:00:00,22255,1,,,,,,,,
417,833,進入Long,TXF_BreakOut_LE,2024-07-31 00:00:00,10:45:00,22199,1,69200,1.5586287670615793,1467800,146.78,105300,2.3717284562367675,-3100,-0.06982296499842335
,834,離開Long,TXF_Breakout_LX,2024-08-01 00:00:00,10:45:00,22550,1,,,,,,,,
418,835,進入Long,TXF_BreakOut_LE,2024-08-06 00:00:00,01:00:00,20088,1,-22400,-0.5575467941059339,1445400,144.54,116500,2.8997411389884507,-21900,-0.5451015531660693
,836,離開Long,TXF_Breakout_LX,2024-08-06 00:00:00,09:45:00,19981,1,,,,,,,,
419,837,進入Long,TXF_BreakOut_LE,2024-08-08 00:00:00,22:00:00,21074,1,43200,1.0249596659390718,1488600,148.85999999999999,89100,2.1139793109993357,-12700,-0.30131916105153267
,838,離開Long,TXF_Breakout_LX,2024-08-09 00:00:00,09:45:00,21295,1,,,,,,,,
420,839,進入Long,TXF_BreakOut_LE,2024-08-13 00:00:00,22:00:00,21857,1,38400,0.8784371139680651,1527000,152.7,59700,1.3656952006222263,-17500,-0.40032941391773796
,840,離開Long,TXF_Breakout_LX,2024-08-14 00:00:00,09:45:00,22054,1,,,,,,,,
421,841,進入Long,TXF_BreakOut_LE,2024-08-15 00:00:00,22:00:00,22093,1,45200,1.0229484452088897,1572200,157.22,62300,1.4099488525777395,-500,-0.01131580138505409
,842,離開Long,TXF_Breakout_LX,2024-08-16 00:00:00,09:45:00,22324,1,,,,,,,,
422,843,進入Long,TXF_BreakOut_LE,2024-08-22 00:00:00,20:00:00,22218,1,-8600,-0.19353677198667746,1563600,156.36,15500,0.34881627509226754,-8100,-0.1822846340804753
,844,離開Long,TXF_Breakout_LX,2024-08-22 00:00:00,23:00:00,22180,1,,,,,,,,
423,845,進入Long,TXF_BreakOut_LE,2024-08-23 00:00:00,18:00:00,22185,1,-800,-0.018030200585981516,1562800,156.28,18900,0.4259634888438134,-3700,-0.08338967771016453
,846,離開Long,TXF_Breakout_LX,2024-08-23 00:00:00,22:00:00,22186,1,,,,,,,,
424,847,進入Long,TXF_BreakOut_LE,2024-08-27 00:00:00,17:00:00,22265,1,-22400,-0.5030316640467101,1540400,154.04,6300,0.1414776555131372,-21900,-0.49180327868852464
,848,離開Long,TXF_Breakout_LX,2024-08-27 00:00:00,20:00:00,22158,1,,,,,,,,
425,849,進入Long,TXF_BreakOut_LE,2024-08-29 00:00:00,18:00:00,22325,1,13800,0.3090705487122061,1554200,155.42000000000002,30100,0.6741321388577828,-6900,-0.15453527435610304
,850,離開Long,TXF_Breakout_LX,2024-08-30 00:00:00,03:00:00,22399,1,,,,,,,,
426,851,進入Long,TXF_BreakOut_LE,2024-09-03 00:00:00,01:00:00,22234,1,-3800,-0.08545470900422776,1550400,155.04,6100,0.13717729603310247,-3300,-0.07421066834577673
,852,離開Long,TXF_Breakout_LX,2024-09-03 00:00:00,04:00:00,22220,1,,,,,,,,
427,853,進入Long,TXF_BreakOut_LE,2024-09-04 00:00:00,23:00:00,21303,1,-22400,-0.5257475472938083,1528000,152.8,23500,0.5515655072055579,-40700,-0.9552645167347322
,854,離開Long,TXF_Breakout_LX,2024-09-05 00:00:00,03:00:00,21196,1,,,,,,,,
428,855,進入Long,TXF_BreakOut_LE,2024-09-05 00:00:00,23:00:00,21381,1,-35000,-0.818483700481736,1493000,149.3,18300,0.427950049109022,-34500,-0.8067910761891398
,856,離開Long,TXF_Breakout_LX,2024-09-06 00:00:00,09:45:00,21211,1,,,,,,,,
429,857,進入Long,TXF_BreakOut_LE,2024-09-09 00:00:00,12:45:00,21018,1,36600,0.870682272337996,1529600,152.96,65500,1.558188219621277,-500,-0.011894566561994481
,858,離開Long,TXF_Breakout_LX,2024-09-10 00:00:00,09:45:00,21206,1,,,,,,,,
430,859,進入Long,TXF_BreakOut_LE,2024-09-11 00:00:00,04:00:00,21130,1,-23200,-0.5489824893516327,1506400,150.64,10500,0.24846190250828207,-22700,-0.5371509701845717
,860,離開Long,TXF_Breakout_LX,2024-09-11 00:00:00,09:45:00,21019,1,,,,,,,,
431,861,進入Long,TXF_BreakOut_LE,2024-09-12 00:00:00,01:00:00,21277,1,80000,1.8799642806786672,1586400,158.64000000000001,102700,2.413404145321239,-500,-0.011749776754241669
,862,離開Long,TXF_Breakout_LX,2024-09-12 00:00:00,22:00:00,21682,1,,,,,,,,
432,863,進入Long,TXF_BreakOut_LE,2024-09-19 00:00:00,02:00:00,21756,1,-23800,-0.546975546975547,1562600,156.26,38300,0.8802169516455232,-23300,-0.5354844640558927
,864,離開Long,TXF_Breakout_LX,2024-09-19 00:00:00,05:00:00,21642,1,,,,,,,,
433,865,進入Long,TXF_BreakOut_LE,2024-09-19 00:00:00,10:45:00,21950,1,43000,0.979498861047836,1605600,160.56,56300,1.2824601366742596,-4900,-0.11161731207289295
,866,離開Long,TXF_Breakout_LX,2024-09-19 00:00:00,22:00:00,22170,1,,,,,,,,
434,867,進入Long,TXF_BreakOut_LE,2024-09-24 00:00:00,13:45:00,22395,1,41200,0.91984818039741,1646800,164.68,73900,1.6499218575574908,-500,-0.011163206072784104
,868,離開Long,TXF_Breakout_LX,2024-09-24 00:00:00,23:00:00,22606,1,,,,,,,,
435,869,進入Long,TXF_BreakOut_LE,2024-09-25 00:00:00,01:00:00,22824,1,-6600,-0.14458464773922186,1640200,164.02,15300,0.3351735015772871,-6900,-0.15115667718191378
,870,離開Long,TXF_Breakout_LX,2024-09-25 00:00:00,09:45:00,22796,1,,,,,,,,
436,871,進入Long,TXF_BreakOut_LE,2024-09-25 00:00:00,20:00:00,22924,1,-2400,-0.05234688536032106,1637800,163.78,20900,0.45585412667946257,-6700,-0.14613505496422963
,872,離開Long,TXF_Breakout_LX,2024-09-26 00:00:00,02:00:00,22917,1,,,,,,,,
437,873,進入Long,TXF_BreakOut_LE,2024-09-26 00:00:00,10:45:00,23065,1,-28000,-0.6069802731411229,1609800,160.98,2100,0.045523520485584223,-27500,-0.5961413396921742
,874,離開Long,TXF_Breakout_LX,2024-09-26 00:00:00,13:45:00,22930,1,,,,,,,,
438,875,進入Long,TXF_BreakOut_LE,2024-10-04 00:00:00,21:00:00,22442,1,39800,0.8867302379467071,1649600,164.96,72700,1.6197308617770252,-16300,-0.36315836378219407
,876,離開Long,TXF_Breakout_LX,2024-10-07 00:00:00,17:00:00,22646,1,,,,,,,,
439,877,進入Long,TXF_BreakOut_LE,2024-10-08 00:00:00,19:00:00,22670,1,15400,0.3396559329510366,1665000,166.5,43100,0.9505955006616674,-3100,-0.06837229819144243
,878,離開Long,TXF_Breakout_LX,2024-10-09 00:00:00,10:45:00,22752,1,,,,,,,,
440,879,進入Long,TXF_BreakOut_LE,2024-10-10 00:00:00,00:00:00,22748,1,7400,0.16265166168454367,1672400,167.24,11100,0.24397749252681555,-8700,-0.1912256022507473
,880,離開Long,TXF_Holiday_LX,2024-10-10 00:00:00,04:00:00,22790,1,,,,,,,,
441,881,進入Long,TXF_BreakOut_LE,2024-10-11 00:00:00,23:00:00,22958,1,4800,0.10453872288526875,1677200,167.72,23100,0.5030926038853559,-1500,-0.032668350901646485
,882,離開Long,TXF_Breakout_LX,2024-10-14 00:00:00,09:45:00,22987,1,,,,,,,,
442,883,進入Long,TXF_BreakOut_LE,2024-10-23 00:00:00,03:00:00,23616,1,-24600,-0.5208333333333333,1652600,165.26000000000002,2900,0.0613990514905149,-24100,-0.5102472899728997
,884,離開Long,TXF_Breakout_LX,2024-10-23 00:00:00,09:45:00,23498,1,,,,,,,,
443,885,進入Long,TXF_BreakOut_LE,2024-11-08 00:00:00,16:00:00,23794,1,-19000,-0.3992603177271581,1633600,163.35999999999999,8700,0.1828191981171724,-18500,-0.3887534672606539
,886,離開Long,TXF_Breakout_LX,2024-11-08 00:00:00,19:00:00,23704,1,,,,,,,,
444,887,進入Long,TXF_BreakOut_LE,2024-11-11 00:00:00,13:45:00,23618,1,-45200,-0.9568972817342705,1588400,158.84,2300,0.04869167584046066,-44700,-0.9463121348124313
,888,離開Long,TXF_Breakout_LX,2024-11-11 00:00:00,17:00:00,23397,1,,,,,,,,
445,889,進入Long,TXF_BreakOut_LE,2024-11-14 00:00:00,22:00:00,22806,1,-10000,-0.21924055073226345,1578400,157.84,14100,0.30912917653249145,-9500,-0.20827852319565027
,890,離開Long,TXF_Breakout_LX,2024-11-15 00:00:00,02:00:00,22761,1,,,,,,,,
446,891,進入Long,TXF_BreakOut_LE,2024-11-19 00:00:00,01:00:00,22603,1,39600,0.8759899128434279,1618000,161.8,77900,1.7232225810733088,-12500,-0.2765119674379507
,892,離開Long,TXF_Breakout_LX,2024-11-19 00:00:00,17:00:00,22806,1,,,,,,,,
447,893,進入Long,TXF_BreakOut_LE,2024-11-21 00:00:00,23:00:00,22703,1,65600,1.4447429855085232,1683600,168.35999999999999,86300,1.9006298727040478,-30500,-0.6717173941769811
,894,離開Long,TXF_Breakout_LX,2024-11-22 00:00:00,23:00:00,23036,1,,,,,,,,
448,895,進入Long,TXF_BreakOut_LE,2024-11-29 00:00:00,11:45:00,22344,1,-18800,-0.42069459362692446,1664800,166.48000000000002,18300,0.4095059076262084,-18300,-0.4095059076262084
,896,離開Long,TXF_Breakout_LX,2024-11-29 00:00:00,16:00:00,22255,1,,,,,,,,
449,897,進入Long,TXF_BreakOut_LE,2024-11-30 00:00:00,00:00:00,22377,1,28600,0.6390490235509676,1693400,169.34,39900,0.891540420967958,-500,-0.011172185726415516
,898,離開Long,TXF_Breakout_LX,2024-12-02 00:00:00,09:45:00,22525,1,,,,,,,,
450,899,進入Long,TXF_BreakOut_LE,2024-12-06 00:00:00,01:00:00,23357,1,-2200,-0.04709508926660102,1691200,169.12,18700,0.40030825876610865,-1700,-0.03639165988782806
,900,離開Long,TXF_Breakout_LX,2024-12-06 00:00:00,05:00:00,23351,1,,,,,,,,
451,901,進入Long,TXF_BreakOut_LE,2024-12-09 00:00:00,16:00:00,23287,1,15600,0.3349508309357152,1706800,170.68,30300,0.650577575471293,-500,-0.010735603555631898
,902,離開Long,TXF_Breakout_LX,2024-12-09 00:00:00,20:00:00,23370,1,,,,,,,,
452,903,進入Long,TXF_BreakOut_LE,2024-12-11 00:00:00,23:00:00,22972,1,5400,0.1175343896917987,1712200,171.22,17700,0.3852516106564513,-8900,-0.19371408671426082
,904,離開Long,TXF_Breakout_LX,2024-12-12 00:00:00,09:45:00,23004,1,,,,,,,,
453,905,進入Long,TXF_BreakOut_LE,2024-12-13 00:00:00,11:45:00,23072,1,-19600,-0.42475728155339804,1692600,169.26000000000002,3500,0.07584951456310679,-19100,-0.4139216366158114
,906,離開Long,TXF_Breakout_LX,2024-12-13 00:00:00,16:00:00,22979,1,,,,,,,,
454,907,進入Long,TXF_BreakOut_LE,2024-12-17 00:00:00,03:00:00,23139,1,-8000,-0.17286831755909934,1684600,168.46,6300,0.13613380007779075,-7500,-0.16206404771165567
,908,離開Long,TXF_Breakout_LX,2024-12-17 00:00:00,09:45:00,23104,1,,,,,,,,
455,909,進入Long,TXF_BreakOut_LE,2024-12-21 00:00:00,00:00:00,22744,1,88200,1.9389729159338727,1772800,177.28,109500,2.4072282799859304,-500,-0.010991909954273654
,910,離開Long,TXF_Breakout_LX,2024-12-23 00:00:00,19:00:00,23190,1,,,,,,,,
456,911,進入Long,TXF_BreakOut_LE,2025-01-07 00:00:00,09:45:00,23965,1,-28400,-0.5925307740454829,1744400,174.44,4500,0.09388691842269978,-27900,-0.5820988942207386
,912,離開Long,TXF_Breakout_LX,2025-01-07 00:00:00,11:45:00,23828,1,,,,,,,,
457,913,進入Long,TXF_BreakOut_LE,2025-01-10 00:00:00,20:00:00,23149,1,-14600,-0.31534839517905744,1729800,172.98,4900,0.10583610523132748,-14100,-0.30454879260443213
,914,離開Long,TXF_Breakout_LX,2025-01-10 00:00:00,22:00:00,23081,1,,,,,,,,
458,915,進入Long,TXF_BreakOut_LE,2025-01-20 00:00:00,23:00:00,23379,1,-13800,-0.2951366611061209,1716000,171.6,11300,0.24166987467385262,-13300,-0.28444330381966726
,916,離開Long,TXF_Breakout_LX,2025-01-21 00:00:00,02:00:00,23315,1,,,,,,,,
459,917,進入Long,TXF_BreakOut_LE,2025-02-07 00:00:00,09:45:00,23342,1,23400,0.501242395681604,1739400,173.94,36700,0.7861365778425157,-6500,-0.13923399880044554
,918,離開Long,TXF_Breakout_LX,2025-02-07 00:00:00,20:00:00,23464,1,,,,,,,,
460,919,進入Long,TXF_BreakOut_LE,2025-02-12 00:00:00,01:00:00,23426,1,-5400,-0.11525655254845044,1734000,173.4,21500,0.4588918295910527,-13900,-0.2966789037821224
,920,離開Long,TXF_Breakout_LX,2025-02-12 00:00:00,10:45:00,23404,1,,,,,,,,
461,921,進入Long,TXF_BreakOut_LE,2025-02-12 00:00:00,22:00:00,23428,1,-14800,-0.31586136247225544,1719200,171.92000000000002,1100,0.023476182345910875,-14300,-0.3051903704968414
,922,離開Long,TXF_ThisBar_LX,2025-02-12 00:00:00,22:00:00,23359,1,,,,,,,,
462,923,進入Long,TXF_BreakOut_LE,2025-02-14 00:00:00,04:00:00,23365,1,-24000,-0.5135887010485769,1695200,169.52,3100,0.06633854055210786,-23500,-0.5028889364433982
,924,離開Long,TXF_Breakout_LX,2025-02-14 00:00:00,09:45:00,23250,1,,,,,,,,
463,925,進入Long,TXF_BreakOut_LE,2025-02-19 00:00:00,10:45:00,23688,1,-3000,-0.06332320162107397,1692200,169.22,1300,0.027440054035798713,-22100,-0.4664809186085782
,926,離開Long,TXF_Settlement_LX,2025-02-19 00:00:00,12:45:00,23678,1,,,,,,,,
464,927,進入Long,TXF_BreakOut_LE,2025-03-11 00:00:00,17:00:00,22085,1,-7200,-0.16300656554222323,1685000,168.5,13300,0.3011093502377179,-6700,-0.1516866651573466
,928,離開Long,TXF_Breakout_LX,2025-03-11 00:00:00,21:00:00,22054,1,,,,,,,,
465,929,進入Long,TXF_BreakOut_LE,2025-03-19 00:00:00,22:00:00,22097,1,-4200,-0.09503552518441417,1680800,168.08,12500,0.2828438249536136,-3700,-0.08372177218626962
,930,離開Long,TXF_Breakout_LX,2025-03-20 00:00:00,02:00:00,22081,1,,,,,,,,
466,931,進入Long,TXF_BreakOut_LE,2025-04-02 00:00:00,23:00:00,21368,1,4800,0.11231748408835641,1685600,168.56,41500,0.9710782478472482,-500,-0.01169973792587046
,932,離開Long,TXF_Breakout_LX,2025-04-03 00:00:00,03:00:00,21397,1,,,,,,,,
467,933,進入Long,TXF_BreakOut_LE,2025-04-10 00:00:00,02:00:00,17660,1,247400,7.004530011325029,1933000,193.3,247900,7.0186862967157415,-500,-0.014156285390713478
,934,離開Long,TXF_Breakout_LX,2025-04-10 00:00:00,10:45:00,18902,1,,,,,,,,
468,935,進入Long,TXF_BreakOut_LE,2025-04-22 00:00:00,10:45:00,19027,1,-37800,-0.993325274609765,1895200,189.52,1100,0.028906291060072527,-37300,-0.9801860514006411
,936,離開Long,TXF_Breakout_LX,2025-04-22 00:00:00,11:45:00,18843,1,,,,,,,,
469,937,進入Long,TXF_BreakOut_LE,2025-04-24 00:00:00,22:00:00,19567,1,61600,1.574078806153217,1956800,195.68,87700,2.241018040578525,-500,-0.01277661368630858
,938,離開Long,TXF_Breakout_LX,2025-04-25 00:00:00,11:45:00,19880,1,,,,,,,,
470,939,進入Long,TXF_BreakOut_LE,2025-04-29 00:00:00,10:45:00,20050,1,15200,0.3790523690773067,1972000,197.2,30900,0.770573566084788,-500,-0.012468827930174562
,940,離開Long,TXF_Breakout_LX,2025-04-29 00:00:00,19:00:00,20131,1,,,,,,,,
471,941,進入Long,TXF_BreakOut_LE,2025-05-08 00:00:00,04:00:00,20502,1,16200,0.39508340649692714,1988200,198.82,38100,0.929177641205736,-10500,-0.25607257828504537
,942,離開Long,TXF_Breakout_LX,2025-05-08 00:00:00,21:00:00,20588,1,,,,,,,,
472,943,進入Long,TXF_BreakOut_LE,2025-05-09 00:00:00,01:00:00,20797,1,-18200,-0.43756311006395154,1970000,197,4500,0.10818868105976823,-17700,-0.425542145501755
,944,離開Long,TXF_Breakout_LX,2025-05-09 00:00:00,04:00:00,20711,1,,,,,,,,
473,945,進入Long,TXF_BreakOut_LE,2025-05-12 00:00:00,10:45:00,21127,1,46200,1.0933876082737728,2016200,201.62,63500,1.5028163014152507,-25500,-0.6034931604108487
,946,離開Long,TXF_Breakout_LX,2025-05-12 00:00:00,22:00:00,21363,1,,,,,,,,
474,947,進入Long,TXF_BreakOut_LE,2025-05-13 00:00:00,22:00:00,21485,1,33400,0.7772864789387944,2049600,204.95999999999998,48500,1.128694437979986,-500,-0.011636025133814289
,948,離開Long,TXF_Breakout_LX,2025-05-14 00:00:00,09:45:00,21657,1,,,,,,,,
475,949,進入Long,TXF_BreakOut_LE,2025-05-16 00:00:00,02:00:00,21799,1,-14600,-0.3348777466856278,2035000,203.5,2700,0.061929446304876366,-14100,-0.3234093307032433
,950,離開Long,TXF_Breakout_LX,2025-05-16 00:00:00,04:00:00,21731,1,,,,,,,,
476,951,進入Long,TXF_BreakOut_LE,2025-05-20 00:00:00,02:00:00,21726,1,-4200,-0.09665838166252416,2030800,203.08,8900,0.20482371352296785,-3700,-0.08515143146460462
,952,離開Long,TXF_Breakout_LX,2025-05-20 00:00:00,09:45:00,21710,1,,,,,,,,
477,953,進入Long,TXF_BreakOut_LE,2025-05-23 00:00:00,01:00:00,21520,1,-4600,-0.10687732342007435,2026200,202.61999999999998,13100,0.30436802973977695,-10700,-0.24860594795539032
,954,離開Long,TXF_Breakout_LX,2025-05-23 00:00:00,09:45:00,21502,1,,,,,,,,
478,955,進入Long,TXF_BreakOut_LE,2025-05-29 00:00:00,09:45:00,21513,1,-41400,-0.9622088969460327,1984800,198.48,20100,0.4671593919955376,-40900,-0.9505880165481336
,956,離開Long,TXF_Breakout_LX,2025-05-29 00:00:00,12:45:00,21311,1,,,,,,,,
479,957,進入Long,TXF_BreakOut_LE,2025-06-05 00:00:00,03:00:00,21583,1,-9000,-0.20849742853171477,1975800,197.58,18300,0.42394477134782005,-8500,-0.19691423805773065
,958,離開Long,TXF_Breakout_LX,2025-06-05 00:00:00,10:45:00,21543,1,,,,,,,,
480,959,進入Long,TXF_BreakOut_LE,2025-06-06 00:00:00,00:00:00,21694,1,-18400,-0.42408039089149074,1957400,195.74,11100,0.255831105374758,-17900,-0.41255646722596107
,960,離開Long,TXF_Breakout_LX,2025-06-06 00:00:00,03:00:00,21607,1,,,,,,,,
481,961,進入Long,TXF_BreakOut_LE,2025-06-06 00:00:00,22:00:00,21639,1,-2600,-0.06007671334165164,1954800,195.48000000000002,14100,0.3258006377374186,-2100,-0.04852349923748787
,962,離開Long,TXF_Breakout_LX,2025-06-07 00:00:00,02:00:00,21631,1,,,,,,,,
482,963,進入Long,TXF_BreakOut_LE,2025-06-11 00:00:00,12:45:00,22350,1,7200,0.1610738255033557,1962000,196.2,17700,0.39597315436241615,-12500,-0.2796420581655481
,964,離開Long,TXF_Breakout_LX,2025-06-11 00:00:00,20:00:00,22391,1,,,,,,,,
483,965,進入Long,TXF_BreakOut_LE,2025-06-18 00:00:00,11:45:00,22344,1,5200,0.1163623344074472,1967200,196.72,6900,0.15440386680988183,-500,-0.011188686000716076
,966,離開Long,TXF_Settlement_LX,2025-06-18 00:00:00,12:45:00,22375,1,,,,,,,,
484,967,進入Long,TXF_BreakOut_LE,2025-06-23 00:00:00,17:00:00,21544,1,-22400,-0.5198663200891199,1944800,194.48000000000002,1700,0.039454140363906424,-21900,-0.5082621611585592
,968,離開Long,TXF_Breakout_LX,2025-06-23 00:00:00,19:00:00,21437,1,,,,,,,,
485,969,進入Long,TXF_BreakOut_LE,2025-06-24 00:00:00,03:00:00,21602,1,67600,1.5646699379687066,2012400,201.24,84700,1.9604666234607906,-5500,-0.12730302749745392
,970,離開Long,TXF_Breakout_LX,2025-06-24 00:00:00,19:00:00,21945,1,,,,,,,,
486,971,進入Long,TXF_BreakOut_LE,2025-06-27 00:00:00,00:00:00,22130,1,1200,0.02711251694532309,2013600,201.35999999999999,17700,0.3999096249435156,-3900,-0.08811568007230004
,972,離開Long,TXF_Breakout_LX,2025-06-27 00:00:00,09:45:00,22141,1,,,,,,,,
487,973,進入Long,TXF_BreakOut_LE,2025-06-28 00:00:00,01:00:00,22212,1,-21400,-0.4817215919322888,1992200,199.22,700,0.01575724833423375,-20900,-0.47046641455069327
,974,離開Long,TXF_Breakout_LX,2025-06-28 00:00:00,03:00:00,22110,1,,,,,,,,
488,975,進入Long,TXF_BreakOut_LE,2025-07-01 00:00:00,09:45:00,22197,1,28800,0.6487363157183403,2021000,202.1,78700,1.772762084966437,-1700,-0.03829346308059648
,976,離開Long,TXF_Breakout_LX,2025-07-01 00:00:00,20:00:00,22346,1,,,,,,,,
489,977,進入Long,TXF_BreakOut_LE,2025-07-02 00:00:00,11:45:00,22355,1,-4200,-0.093938716170879,2016800,201.68,8700,0.19458734063967792,-7100,-0.15880116305077163
,978,離開Long,TXF_Breakout_LX,2025-07-02 00:00:00,17:00:00,22339,1,,,,,,,,
490,979,進入Long,TXF_BreakOut_LE,2025-07-15 00:00:00,09:45:00,22612,1,47600,1.0525384751459401,2064400,206.44,65500,1.4483460109676278,-500,-0.011056076419600212
,980,離開Long,TXF_Breakout_LX,2025-07-15 00:00:00,22:00:00,22855,1,,,,,,,,
491,981,進入Long,TXF_BreakOut_LE,2025-07-17 00:00:00,09:45:00,22986,1,-14200,-0.30888366831984687,2050200,205.01999999999998,8100,0.17619420516836334,-13700,-0.2980074828156269
,982,離開Long,TXF_ThisBar_LX,2025-07-17 00:00:00,09:45:00,22920,1,,,,,,,,
492,983,進入Long,TXF_BreakOut_LE,2025-07-18 00:00:00,04:00:00,23411,1,-13200,-0.28191875614027595,2037000,203.7,100,0.002135748152577848,-12700,-0.27124001537738673
,984,離開Long,TXF_Breakout_LX,2025-07-18 00:00:00,09:45:00,23350,1,,,,,,,,
493,985,進入Long,TXF_BreakOut_LE,2025-07-23 00:00:00,10:45:00,23197,1,-2400,-0.051730827262145965,2034600,203.46,11700,0.25218778290296157,-4900,-0.10561710566021469
,986,離開Long,TXF_Breakout_LX,2025-07-23 00:00:00,20:00:00,23190,1,,,,,,,,
494,987,進入Long,TXF_BreakOut_LE,2025-07-24 00:00:00,00:00:00,23238,1,4600,0.09897581547465358,2039200,203.92000000000002,33500,0.7208021344349772,-4100,-0.08821757466219124
,988,離開Long,TXF_Breakout_LX,2025-07-24 00:00:00,09:45:00,23266,1,,,,,,,,
495,989,進入Long,TXF_BreakOut_LE,2025-07-25 00:00:00,23:00:00,23295,1,7400,0.15883236746082852,2046600,204.66000000000003,14100,0.3026400515132002,-500,-0.01073191672032625
,990,離開Long,TXF_Breakout_LX,2025-07-28 00:00:00,09:45:00,23337,1,,,,,,,,
496,991,進入Long,TXF_BreakOut_LE,2025-07-30 00:00:00,10:45:00,23379,1,-10200,-0.21814448864365454,2036400,203.64,7900,0.16895504512596776,-20300,-0.4341503058300184
,992,離開Long,TXF_Breakout_LX,2025-07-30 00:00:00,17:00:00,23333,1,,,,,,,,
497,993,進入Long,TXF_BreakOut_LE,2025-07-31 00:00:00,09:45:00,23497,1,19000,0.40430693279993196,2055400,205.54000000000002,36700,0.7809507596714474,-28900,-0.614972124100949
,994,離開Long,TXF_Breakout_LX,2025-07-31 00:00:00,20:00:00,23597,1,,,,,,,,
498,995,進入Long,TXF_BreakOut_LE,2025-08-04 00:00:00,12:45:00,23264,1,5400,0.11605914718019257,2060800,206.07999999999998,13100,0.28155089408528194,-12500,-0.2686554332874828
,996,離開Long,TXF_Breakout_LX,2025-08-04 00:00:00,20:00:00,23296,1,,,,,,,,
499,997,進入Long,TXF_BreakOut_LE,2025-08-08 00:00:00,23:00:00,24016,1,-9600,-0.19986675549633579,2051200,205.12,300,0.006245836109260493,-16900,-0.3518487674883411
,998,離開Long,TXF_Breakout_LX,2025-08-11 00:00:00,09:45:00,23973,1,,,,,,,,
500,999,進入Long,TXF_BreakOut_LE,2025-08-18 00:00:00,10:45:00,24376,1,400,0.008204791598293402,2051600,205.16,16700,0.3425500492287496,-2500,-0.051279947489333774
,1000,離開Long,TXF_Breakout_LX,2025-08-18 00:00:00,17:00:00,24383,1,,,,,,,,
501,1001,進入Long,TXF_BreakOut_LE,2025-08-26 00:00:00,13:45:00,24257,1,29000,0.597765593436946,2080600,208.06,47300,0.9749762955023291,-14100,-0.29063775405037723
,1002,離開Long,TXF_Breakout_LX,2025-08-27 00:00:00,18:00:00,24407,1,,,,,,,,
502,1003,進入Long,TXF_BreakOut_LE,2025-08-28 00:00:00,04:00:00,24485,1,-10000,-0.20420665713702266,2070600,207.06000000000003,100,0.0020420665713702267,-9500,-0.19399632428017155
,1004,離開Long,TXF_Breakout_LX,2025-08-28 00:00:00,05:00:00,24440,1,,,,,,,,
503,1005,進入Long,TXF_BreakOut_LE,2025-08-29 00:00:00,00:00:00,24419,1,-2400,-0.04914206150948032,2068200,206.82,4300,0.08804619353781891,-8700,-0.17813997297186618
,1006,離開Long,TXF_Breakout_LX,2025-08-29 00:00:00,05:00:00,24412,1,,,,,,,,
504,1007,進入Long,TXF_BreakOut_LE,2025-09-01 00:00:00,22:00:00,24079,1,-2000,-0.04152996386893143,2066200,206.61999999999998,33500,0.6956268948046015,-8100,-0.1681963536691723
