交易明細,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
交易編號,委託單編號,類型,訊號,日期,時間,價格,數量,獲利(¤),獲利(%),累積獲利 (¤),累積獲利 (%),最大可能獲利(¤),最大可能獲利 (%),最大可能虧損 (¤),最大可能虧損 (%)
154,307,進入Long,BreakOut_LE,2022-06-15 00:00:00,22:00:00,11486,1,-52,-0.22636252829531606,4868.5,4.8685,209,0.9098032387254049,-47,-0.20459690057461258
,308,離開Long,Breakout_LX,2022-06-16 00:00:00,04:00:00,11465,1,,,,,,,,
155,309,進入Long,BreakOut_LE,2022-06-21 00:00:00,02:00:00,11422.25,1,46.5,0.2035500886427805,4915,4.915,162,0.7091422443038806,-52,-0.2276259055790234
,310,離開Long,Breakout_LX,2022-06-21 00:00:00,16:00:00,11450.5,1,,,,,,,,
156,311,進入Long,BreakOut_LE,2022-06-21 00:00:00,18:00:00,11541.5,1,-190,-0.8231165793007842,4725,4.725,5,0.021660962613178528,-185,-0.8014556166876056
,312,離開Long,Breakout_LX,2022-06-21 00:00:00,22:00:00,11451.5,1,,,,,,,,
157,313,進入Long,BreakOut_LE,2022-06-22 00:00:00,00:00:00,11629.25,1,-91.5,-0.3934045617731152,4633.5,4.6335,93,0.3998538168841499,-86.5,-0.37190704473633296
,314,離開Long,Breakout_LX,2022-06-22 00:00:00,04:00:00,11588.5,1,,,,,,,,
158,315,進入Long,BreakOut_LE,2022-06-24 00:00:00,12:00:00,11787.25,1,45,0.19088421811703324,4678.5,4.6785,169.5,0.7189972215741586,-5,-0.02120935756855925
,316,離開Long,Breakout_LX,2022-06-24 00:00:00,22:00:00,11814.75,1,,,,,,,,
159,317,進入Long,BreakOut_LE,2022-06-25 00:00:00,00:00:00,11982,1,209.5,0.8742280086796861,4888,4.888,362,1.5105992321816057,-5,-0.020864630278751458
,318,離開Long,Breakout_LX,2022-06-27 00:00:00,10:00:00,12091.75,1,,,,,,,,
160,319,進入Long,BreakOut_LE,2022-07-08 00:00:00,00:00:00,12048.5,1,116.5,0.48346267170187157,5004.5,5.0045,233.5,0.9690002904925924,-5,-0.020749470888492345
,320,離開Long,Breakout_LX,2022-07-08 00:00:00,08:00:00,12111.75,1,,,,,,,,
161,321,進入Long,BreakOut_LE,2022-07-21 00:00:00,02:00:00,12508,1,-204.5,-0.8174768148385034,4800,4.8,13,0.051966741285577225,-304,-1.2152222577550367
,322,離開Long,Breakout_LX,2022-07-21 00:00:00,10:00:00,12410.75,1,,,,,,,,
162,323,進入Long,BreakOut_LE,2022-07-21 00:00:00,16:00:00,12488.25,1,-151.5,-0.6065701759654074,4648.5,4.6485,0,0,-146.5,-0.5865513582767802
,324,離開Long,Breakout_LX,2022-07-21 00:00:00,18:00:00,12417.5,1,,,,,,,,
163,325,進入Long,BreakOut_LE,2022-07-22 00:00:00,02:00:00,12557.25,1,-34.5,-0.1373708415457206,4614,4.614,191.5,0.7625077146668259,-29.5,-0.11746202393039878
,326,離開Long,Breakout_LX,2022-07-22 00:00:00,08:00:00,12545,1,,,,,,,,
164,327,進入Long,BreakOut_LE,2022-07-28 00:00:00,00:00:00,12400,1,302.5,1.219758064516129,4916.5,4.9165,572.5,2.308467741935484,-5,-0.020161290322580645
,328,離開Long,Breakout_LX,2022-07-28 00:00:00,16:00:00,12556.25,1,,,,,,,,
165,329,進入Long,BreakOut_LE,2022-07-29 00:00:00,02:00:00,12694.75,1,375,1.4769885188759133,5291.5,5.2915,501.5,1.975225979243388,-8.5,-0.03347840642785404
,330,離開Long,Breakout_LX,2022-07-29 00:00:00,18:00:00,12887.25,1,,,,,,,,
166,331,進入Long,BreakOut_LE,2022-08-04 00:00:00,00:00:00,13126.75,1,222,0.84560153884244,5513.5,5.5135000000000005,360.5,1.3731502466337822,-5,-0.01904507970365856
,332,離開Long,Breakout_LX,2022-08-04 00:00:00,08:00:00,13242.75,1,,,,,,,,
167,333,進入Long,BreakOut_LE,2022-08-11 00:00:00,00:00:00,13373.5,1,99.5,0.37200433693498336,5613,5.6129999999999995,164,0.6131528769581636,-276,-1.0318914270759336
,334,離開Long,Breakout_LX,2022-08-11 00:00:00,16:00:00,13428.25,1,,,,,,,,
168,335,進入Long,BreakOut_LE,2022-08-13 00:00:00,02:00:00,13489.5,1,88,0.326179621186849,5701,5.701,181,0.6708921753956781,-5,-0.018532933021980058
,336,離開Long,Breakout_LX,2022-08-15 00:00:00,10:00:00,13538.5,1,,,,,,,,
169,337,進入Long,BreakOut_LE,2022-08-16 00:00:00,02:00:00,13662,1,-3,-0.010979358805445762,5698,5.698,82,0.30010247401551754,-46.5,-0.1701800614844093
,338,離開Long,Breakout_LX,2022-08-16 00:00:00,10:00:00,13665.5,1,,,,,,,,
170,339,進入Long,BreakOut_LE,2022-08-24 00:00:00,22:00:00,12931.5,1,110,0.42531802188454554,5808,5.808,303,1.1715578239183388,-156.5,-0.6051115493175578
,340,離開Long,Breakout_LX,2022-08-25 00:00:00,22:00:00,12991.5,1,,,,,,,,
171,341,進入Long,BreakOut_LE,2022-09-03 00:00:00,00:00:00,12419.75,1,-322.5,-1.2983353127075827,5485.5,5.4855,78,0.3140159826083456,-317.5,-1.2782060830532016
,342,離開Long,Breakout_LX,2022-09-03 00:00:00,02:00:00,12263.5,1,,,,,,,,
172,343,進入Long,BreakOut_LE,2022-09-08 00:00:00,04:00:00,12216.5,1,76,0.3110547210739573,5561.5,5.5615,226.5,0.9270249253059387,-5,-0.020464126386444563
,344,離開Long,Breakout_LX,2022-09-08 00:00:00,16:00:00,12259.5,1,,,,,,,,
173,345,進入Long,BreakOut_LE,2022-09-12 00:00:00,18:00:00,12667.75,1,-88.5,-0.34931222987507643,5473,5.473,134,0.5289021333701723,-83.5,-0.3295770756448462
,346,離開Long,Breakout_LX,2022-09-12 00:00:00,22:00:00,12628.5,1,,,,,,,,
174,347,進入Long,BreakOut_LE,2022-09-20 00:00:00,05:00:00,12030.75,1,9,0.037404151860856556,5482,5.482,118,0.49040999106456373,-5,-0.02078008436714253
,348,離開Long,Breakout_LX,2022-09-20 00:00:00,16:00:00,12040.25,1,,,,,,,,
175,349,進入Long,BreakOut_LE,2022-09-27 00:00:00,22:00:00,11513.75,1,-200,-0.8685267614808381,5282,5.282,98,0.42557811312561067,-195,-0.8468135924438172
,350,離開Long,Breakout_LX,2022-09-28 00:00:00,00:00:00,11418.75,1,,,,,,,,
176,351,進入Long,BreakOut_LE,2022-10-04 00:00:00,02:00:00,11236,1,737,3.2796368814524737,6019,6.019,871.5,3.8781594873620504,-5,-0.022249911000356
,352,離開Long,Breakout_LX,2022-10-05 00:00:00,10:00:00,11609.5,1,,,,,,,,
177,353,進入Long,BreakOut_LE,2022-10-13 00:00:00,22:00:00,10943.5,1,-250.5,-1.1445150089093983,5768.5,5.7685,176,0.8041303056608946,-245.5,-1.1216703979531228
,354,離開Long,ThisBar_LX,2022-10-13 00:00:00,22:00:00,10823.25,1,,,,,,,,
178,355,進入Long,BreakOut_LE,2022-10-14 00:00:00,02:00:00,11111.25,1,-117.5,-0.5287433907076162,5651,5.651,56.5,0.2542468219147261,-214,-0.9629879626504668
,356,離開Long,Breakout_LX,2022-10-14 00:00:00,10:00:00,11057.5,1,,,,,,,,
179,357,進入Long,BreakOut_LE,2022-10-18 00:00:00,02:00:00,11135.5,1,246.5,1.106820528938979,5897.5,5.8975,450,2.0205648601320103,-120,-0.5388172960352027
,358,離開Long,Breakout_LX,2022-10-18 00:00:00,18:00:00,11263.75,1,,,,,,,,
180,359,進入Long,BreakOut_LE,2022-10-22 00:00:00,00:00:00,11155.25,1,494.5,2.216445171555994,6392,6.392,741.5,3.3235472087133857,-211.5,-0.9479841330315323
,360,離開Long,Breakout_LX,2022-10-24 00:00:00,12:00:00,11407.5,1,,,,,,,,
181,361,進入Long,BreakOut_LE,2022-10-26 00:00:00,00:00:00,11663.75,1,-106,-0.45439931411424284,6286,6.286,128.5,0.5508519987139642,-120.5,-0.5165577108562855
,362,離開Long,Breakout_LX,2022-10-26 00:00:00,05:00:00,11615.75,1,,,,,,,,
182,363,進入Long,BreakOut_LE,2022-10-29 00:00:00,00:00:00,11363.5,1,354,1.557618691424297,6640,6.64,522,2.2968275619307432,-5,-0.02200026400316804
,364,離開Long,Breakout_LX,2022-10-31 00:00:00,10:00:00,11545.5,1,,,,,,,,
183,365,進入Long,BreakOut_LE,2022-11-07 00:00:00,21:00:00,10952.5,1,-115.5,-0.5272768774252453,6524.5,6.5245,32.5,0.1483679525222552,-110.5,-0.5044510385756676
,366,離開Long,Breakout_LX,2022-11-07 00:00:00,23:00:00,10899.75,1,,,,,,,,
184,367,進入Long,BreakOut_LE,2022-11-08 00:00:00,05:00:00,10971.25,1,57,0.25976985302495154,6581.5,6.5815,179,0.8157684858151989,-5,-0.022786829212715052
,368,離開Long,Breakout_LX,2022-11-08 00:00:00,13:00:00,11004.75,1,,,,,,,,
185,369,進入Long,BreakOut_LE,2022-11-11 00:00:00,01:00:00,11454,1,335.5,1.464553867644491,6917,6.917,455.5,1.9883883359525056,-196,-0.8555962982364239
,370,離開Long,Breakout_LX,2022-11-11 00:00:00,13:00:00,11626.75,1,,,,,,,,
186,371,進入Long,BreakOut_LE,2022-11-15 00:00:00,03:00:00,11825.25,1,163.5,0.6913173083021501,7080.5,7.080500000000001,580.5,2.4544935625039637,-197,-0.8329633622967801
,372,離開Long,Breakout_LX,2022-11-16 00:00:00,03:00:00,11912,1,,,,,,,,
187,373,進入Long,BreakOut_LE,2022-11-18 00:00:00,21:00:00,11814.25,1,-166,-0.7025414224347716,6914.5,6.914499999999999,51.5,0.21795712804452252,-161,-0.6813805362168568
,374,離開Long,Breakout_LX,2022-11-19 00:00:00,01:00:00,11736.25,1,,,,,,,,
188,375,進入Long,BreakOut_LE,2022-11-23 00:00:00,05:00:00,11700,1,57.5,0.24572649572649571,6972,6.972,113.5,0.48504273504273504,-5,-0.021367521367521368
,376,離開Long,Breakout_LX,2022-11-23 00:00:00,11:00:00,11733.75,1,,,,,,,,
189,377,進入Long,BreakOut_LE,2022-12-01 00:00:00,05:00:00,11766.75,1,519,2.205366817515457,7491,7.4910000000000005,634,2.694031911955298,-5,-0.021246308453906133
,378,離開Long,Breakout_LX,2022-12-01 00:00:00,13:00:00,12031.25,1,,,,,,,,
190,379,進入Long,BreakOut_LE,2022-12-09 00:00:00,23:00:00,11735.25,1,-148.5,-0.6327091455231035,7342.5,7.3425,18.5,0.07882235146247417,-143.5,-0.6114058072900023
,380,離開Long,ThisBar_LX,2022-12-09 00:00:00,23:00:00,11666,1,,,,,,,,
191,381,進入Long,BreakOut_LE,2022-12-21 00:00:00,23:00:00,11257.75,1,-151.5,-0.6728698008038906,7191,7.191,26,0.11547600541848947,-146.5,-0.6506628766849504
,382,離開Long,ThisBar_LX,2022-12-21 00:00:00,23:00:00,11187,1,,,,,,,,
192,383,進入Long,BreakOut_LE,2022-12-30 00:00:00,01:00:00,10975.5,1,91.5,0.41683750170835043,7282.5,7.2825,186,0.8473418067514008,-5,-0.022778005557833356
,384,離開Long,Breakout_LX,2022-12-30 00:00:00,09:00:00,11026.25,1,,,,,,,,
193,385,進入Long,BreakOut_LE,2023-01-03 00:00:00,19:00:00,11132.5,1,-170,-0.7635302043566136,7112.5,7.112499999999999,90.5,0.4064675499663149,-165,-0.7410734336402426
,386,離開Long,Breakout_LX,2023-01-03 00:00:00,23:00:00,11052.5,1,,,,,,,,
194,387,進入Long,BreakOut_LE,2023-01-07 00:00:00,03:00:00,11043.5,1,179.5,0.8126952505999004,7292,7.292,264,1.195273237651107,-5,-0.02263775071308915
,388,離開Long,Breakout_LX,2023-01-09 00:00:00,17:00:00,11138.25,1,,,,,,,,
195,389,進入Long,BreakOut_LE,2023-01-14 00:00:00,05:00:00,11567.75,1,58,0.25069698083032566,7350,7.35,136,0.5878411964297292,-5,-0.021611808692269457
,390,離開Long,Breakout_LX,2023-01-16 00:00:00,15:00:00,11601.75,1,,,,,,,,
196,391,進入Long,BreakOut_LE,2023-01-18 00:00:00,23:00:00,11674,1,-92,-0.39403803323625153,7258,7.258000000000001,165,0.7066986465650162,-87,-0.3726229227342813
,392,離開Long,Breakout_LX,2023-01-19 00:00:00,01:00:00,11633,1,,,,,,,,
197,393,進入Long,BreakOut_LE,2023-01-21 00:00:00,03:00:00,11542.25,1,222.5,0.9638502025168403,7480.5,7.480499999999999,283,1.22593081938097,-5,-0.021659555112737986
,394,離開Long,Breakout_LX,2023-01-23 00:00:00,17:00:00,11658.5,1,,,,,,,,
198,395,進入Long,BreakOut_LE,2023-01-24 00:00:00,03:00:00,11956,1,-93,-0.38892606222816994,7387.5,7.387499999999999,49,0.20491803278688525,-193.5,-0.8092171294747408
,396,離開Long,Breakout_LX,2023-01-24 00:00:00,11:00:00,11914.5,1,,,,,,,,
199,397,進入Long,BreakOut_LE,2023-01-28 00:00:00,01:00:00,12146.75,1,110.5,0.4548541791014057,7498,7.498,315,1.2966431349949574,-5,-0.020581637063412022
,398,離開Long,Breakout_LX,2023-01-30 00:00:00,09:00:00,12207,1,,,,,,,,
200,399,進入Long,BreakOut_LE,2023-02-02 00:00:00,06:00:00,12516,1,341.5,1.3642537551933525,7839.5,7.839500000000001,863,3.447587088526686,-34,-0.13582614253755193
,400,離開Long,Breakout_LX,2023-02-03 00:00:00,06:00:00,12691.75,1,,,,,,,,
201,401,進入Long,BreakOut_LE,2023-02-14 00:00:00,01:00:00,12465.5,1,103,0.41314026713729896,7942.5,7.9425,198.5,0.796197505114115,-5,-0.020055352773655288
,402,離開Long,Breakout_LX,2023-02-14 00:00:00,11:00:00,12522,1,,,,,,,,
202,403,進入Long,BreakOut_LE,2023-03-01 00:00:00,05:00:00,12172,1,-225,-0.9242523825172526,7717.5,7.717499999999999,0,0,-220,-0.9037134406835359
,404,離開Long,Breakout_LX,2023-03-01 00:00:00,06:00:00,12064.5,1,,,,,,,,
203,405,進入Long,BreakOut_LE,2023-03-03 00:00:00,21:00:00,12105,1,452,1.8669971086327963,8169.5,8.169500000000001,542,2.238744320528707,-56,-0.23130937629078893
,406,離開Long,Breakout_LX,2023-03-06 00:00:00,17:00:00,12336,1,,,,,,,,
204,407,進入Long,BreakOut_LE,2023-03-10 00:00:00,01:00:00,12339.25,1,-384.5,-1.558036347427923,7785,7.785,24,0.09725064327248414,-379.5,-1.5377757967461556
,408,離開Long,Breakout_LX,2023-03-10 00:00:00,03:00:00,12152,1,,,,,,,,
205,409,進入Long,BreakOut_LE,2023-03-15 00:00:00,00:00:00,12289.5,1,-100,-0.40685137719191183,7685,7.6850000000000005,129,0.5248382765775662,-128,-0.5207697628056471
,410,離開Long,NQ_Settlement_LX,2023-03-15 00:00:00,04:00:00,12244.5,1,,,,,,,,
206,411,進入Long,BreakOut_LE,2023-03-17 00:00:00,02:00:00,12665.75,1,97.5,0.3848962753883505,7782.5,7.782500000000001,199,0.7855831672028897,-155.5,-0.6138602135680872
,412,離開Long,Breakout_LX,2023-03-17 00:00:00,18:00:00,12719.5,1,,,,,,,,
207,413,進入Long,BreakOut_LE,2023-03-21 00:00:00,20:00:00,12742,1,231,0.9064511065766756,8013.5,8.0135,306,1.200753413906765,-62.5,-0.24525192277507457
,414,離開Long,Breakout_LX,2023-03-22 00:00:00,10:00:00,12862.5,1,,,,,,,,
208,415,進入Long,BreakOut_LE,2023-03-29 00:00:00,16:00:00,12815.75,1,240.5,0.9382985779216979,8254,8.254,348.5,1.3596551118740612,-32.5,-0.12679710512455378
,416,離開Long,Breakout_LX,2023-03-30 00:00:00,10:00:00,12941,1,,,,,,,,
209,417,進入Long,BreakOut_LE,2023-03-30 00:00:00,22:00:00,13040.5,1,-46,-0.176373605306545,8208,8.208,138,0.529120815919635,-41,-0.15720256125148574
,418,離開Long,Breakout_LX,2023-03-31 00:00:00,02:00:00,13022.5,1,,,,,,,,
210,419,進入Long,BreakOut_LE,2023-04-01 00:00:00,02:00:00,13214.5,1,33.5,0.12675470127511446,8241.5,8.2415,189,0.7151235385372129,-5,-0.018918612130614097
,420,離開Long,Breakout_LX,2023-04-03 00:00:00,10:00:00,13236.25,1,,,,,,,,
211,421,進入Long,BreakOut_LE,2023-04-14 00:00:00,00:00:00,13080.5,1,187.5,0.716715721876075,8429,8.429,291,1.1123428003516684,-5,-0.01911241925002867
,422,離開Long,Breakout_LX,2023-04-14 00:00:00,08:00:00,13179.25,1,,,,,,,,
212,423,進入Long,BreakOut_LE,2023-04-18 00:00:00,20:00:00,13283.5,1,-92,-0.34629427485226033,8337,8.337,25,0.09410170512289683,-87,-0.3274739338276809
,424,離開Long,Breakout_LX,2023-04-19 00:00:00,00:00:00,13242.5,1,,,,,,,,
213,425,進入Long,BreakOut_LE,2023-04-27 00:00:00,22:00:00,13016,1,360.5,1.3848340503995082,8697.5,8.6975,626,2.4047326367547632,-5,-0.01920712968653964
,426,離開Long,Breakout_LX,2023-04-28 00:00:00,08:00:00,13201.25,1,,,,,,,,
214,427,進入Long,BreakOut_LE,2023-05-06 00:00:00,00:00:00,13193,1,209,0.792086712650648,8906.5,8.906500000000001,326.5,1.2373986204805578,-5,-0.01894944288637914
,428,離開Long,Breakout_LX,2023-05-08 00:00:00,10:00:00,13302.5,1,,,,,,,,
215,429,進入Long,BreakOut_LE,2023-05-11 00:00:00,00:00:00,13417.75,1,8.5,0.03167446106836094,8915,8.915,55.5,0.2068155987404744,-314,-1.1700918559370983
,430,離開Long,Breakout_LX,2023-05-11 00:00:00,16:00:00,13427,1,,,,,,,,
216,431,進入Long,BreakOut_LE,2023-05-17 00:00:00,02:00:00,13548,1,-143,-0.5277531739002066,8772,8.772,7.5,0.02767936226749336,-138,-0.5093002657218778
,432,離開Long,Breakout_LX,2023-05-17 00:00:00,05:00:00,13481.5,1,,,,,,,,
217,433,進入Long,BreakOut_LE,2023-05-18 00:00:00,02:00:00,13561.5,1,137,0.5051063672897541,8909,8.909,209.5,0.7724071820963758,-5,-0.018434538952180803
,434,離開Long,Breakout_LX,2023-05-18 00:00:00,10:00:00,13635,1,,,,,,,,
218,435,進入Long,BreakOut_LE,2023-05-19 00:00:00,05:00:00,13901,1,16.5,0.05934824832745845,8925.5,8.9255,114,0.41004244298971304,-8,-0.028774908279979854
,436,離開Long,Breakout_LX,2023-05-19 00:00:00,14:00:00,13914.25,1,,,,,,,,
219,437,進入Long,BreakOut_LE,2023-05-26 00:00:00,22:00:00,14044.5,1,674,2.3995158247000608,9599.5,9.599499999999999,798,2.8409697746448788,-5,-0.01780056249777493
,438,離開Long,Breakout_LX,2023-05-29 00:00:00,14:00:00,14386.5,1,,,,,,,,
220,439,進入Long,BreakOut_LE,2023-05-30 00:00:00,20:00:00,14508.5,1,-171.5,-0.5910328428162801,9428,9.428,117.5,0.4049350380811248,-166.5,-0.573801564600062
,440,離開Long,Breakout_LX,2023-05-31 00:00:00,00:00:00,14427.75,1,,,,,,,,
221,441,進入Long,BreakOut_LE,2023-06-02 00:00:00,02:00:00,14423.5,1,148,0.5130516171525635,9576,9.576,276.5,0.9585052171802961,-5,-0.017332824903802824
,442,離開Long,Breakout_LX,2023-06-02 00:00:00,22:00:00,14502.5,1,,,,,,,,
222,443,進入Long,BreakOut_LE,2023-06-06 00:00:00,02:00:00,14688,1,-204,-0.6944444444444444,9372,9.372,9.5,0.032339324618736384,-199,-0.6774237472766884
,444,離開Long,Breakout_LX,2023-06-06 00:00:00,04:00:00,14591,1,,,,,,,,
223,445,進入Long,BreakOut_LE,2023-06-07 00:00:00,02:00:00,14615.25,1,-91,-0.311318656882366,9281,9.281,12.5,0.04276355176955578,-179.5,-0.6140846034108208
,446,離開Long,Breakout_LX,2023-06-07 00:00:00,10:00:00,14574.75,1,,,,,,,,
224,447,進入Long,BreakOut_LE,2023-06-23 00:00:00,04:00:00,15180.75,1,41.5,0.1366862638538939,9322.5,9.3225,109.5,0.3606541178795514,-5,-0.01646822456071011
,448,離開Long,Breakout_LX,2023-06-23 00:00:00,10:00:00,15206.5,1,,,,,,,,
225,449,進入Long,BreakOut_LE,2023-06-28 00:00:00,02:00:00,15013.5,1,133.5,0.4445998601258867,9456,9.456000000000001,246,0.8192626636027576,-5,-0.01665168015452759
,450,離開Long,Breakout_LX,2023-06-28 00:00:00,08:00:00,15085.25,1,,,,,,,,
226,451,進入Long,BreakOut_LE,2023-06-29 00:00:00,00:00:00,15107.75,1,85,0.28131257136238025,9541,9.541,217,0.7181744468898413,-102.5,-0.33922986546639966
,452,離開Long,Breakout_LX,2023-06-29 00:00:00,12:00:00,15155.25,1,,,,,,,,
227,453,進入Long,BreakOut_LE,2023-07-01 00:00:00,00:00:00,15330.25,1,10.5,0.03424601686208639,9551.5,9.5515,118.5,0.3864907617292608,-60,-0.19569152492620798
,454,離開Long,Breakout_LX,2023-07-03 00:00:00,20:00:00,15340.5,1,,,,,,,,
228,455,進入Long,BreakOut_LE,2023-07-12 00:00:00,02:00:00,15239.25,1,899.5,2.951260724773201,10451,10.451,998.5,3.2760798595731417,-169.5,-0.5561297307938383
,456,離開Long,Breakout_LX,2023-07-14 00:00:00,10:00:00,15694,1,,,,,,,,
229,457,進入Long,BreakOut_LE,2023-07-18 00:00:00,02:00:00,15811,1,0,0,10451,10.451,146.5,0.4632850547087471,-105,-0.3320473088356208
,458,離開Long,Breakout_LX,2023-07-18 00:00:00,10:00:00,15816,1,,,,,,,,
230,459,進入Long,BreakOut_LE,2023-07-26 00:00:00,00:00:00,15669.5,1,-40.5,-0.1292319474137656,10410.5,10.4105,128,0.40843677207313567,-135,-0.43077315804588534
,460,離開Long,Breakout_LX,2023-07-26 00:00:00,05:00:00,15654.25,1,,,,,,,,
231,461,進入Long,BreakOut_LE,2023-07-27 00:00:00,18:00:00,15776.5,1,18,0.057046873514404337,10428.5,10.4285,250,0.7923176877000603,-5,-0.015846353754001202
,462,離開Long,Breakout_LX,2023-07-28 00:00:00,00:00:00,15790.5,1,,,,,,,,
232,463,進入Long,BreakOut_LE,2023-08-05 00:00:00,02:00:00,15584,1,-392.5,-1.2593044147843944,10036,10.036000000000001,47.5,0.15239989733059547,-387.5,-1.2432623203285422
,464,離開Long,Breakout_LX,2023-08-05 00:00:00,04:00:00,15392.75,1,,,,,,,,
233,465,進入Long,BreakOut_LE,2023-08-11 00:00:00,00:00:00,15425.5,1,-372.5,-1.2074162912061197,9663.5,9.663499999999999,26.5,0.0858967294415092,-367.5,-1.191209361122816
,466,離開Long,ThisBar_LX,2023-08-11 00:00:00,00:00:00,15244.25,1,,,,,,,,
234,467,進入Long,BreakOut_LE,2023-08-21 00:00:00,18:00:00,14817,1,-26,-0.08773705878382938,9637.5,9.637500000000001,69.5,0.23452790713369775,-21,-0.07086454747924681
,468,離開Long,Breakout_LX,2023-08-21 00:00:00,22:00:00,14809,1,,,,,,,,
235,469,進入Long,BreakOut_LE,2023-08-22 00:00:00,04:00:00,14964,1,-37,-0.12363004544239509,9600.5,9.600499999999998,94,0.314087142475274,-32,-0.10692328254477412
,470,離開Long,Breakout_LX,2023-08-22 00:00:00,10:00:00,14950.5,1,,,,,,,,
236,471,進入Long,BreakOut_LE,2023-08-23 00:00:00,18:00:00,15069.25,1,-112,-0.3716176982928812,9488.5,9.4885,22.5,0.07465534117490917,-107,-0.3550276224762347
,472,離開Long,Breakout_LX,2023-08-23 00:00:00,20:00:00,15018.25,1,,,,,,,,
237,473,進入Long,BreakOut_LE,2023-08-24 00:00:00,00:00:00,15105.5,1,513.5,1.6997120254212041,10002,10.001999999999999,619.5,2.0505776041839066,-5,-0.01655026314918407
,474,離開Long,Breakout_LX,2023-08-24 00:00:00,18:00:00,15367.25,1,,,,,,,,
238,475,進入Long,BreakOut_LE,2023-08-28 00:00:00,20:00:00,15031.75,1,-85,-0.2827348778419013,9917,9.917,184.5,0.6137009995509505,-80,-0.2661034144394365
,476,離開Long,Breakout_LX,2023-08-29 00:00:00,00:00:00,14994.25,1,,,,,,,,
239,477,進入Long,BreakOut_LE,2023-08-29 00:00:00,16:00:00,15135.25,1,-105.5,-0.34852414066500387,9811.5,9.811499999999999,23,0.07598156621132786,-100.5,-0.3320064088799326
,478,離開Long,ThisBar_LX,2023-08-29 00:00:00,16:00:00,15087.5,1,,,,,,,,
240,479,進入Long,BreakOut_LE,2023-08-30 00:00:00,00:00:00,15175.25,1,498,1.640829640368363,10309.5,10.3095,581,1.9143012470964234,-5,-0.016474193176389186
,480,離開Long,Breakout_LX,2023-08-30 00:00:00,14:00:00,15429.25,1,,,,,,,,
241,481,進入Long,BreakOut_LE,2023-09-01 00:00:00,00:00:00,15568,1,-82.5,-0.2649665981500514,10227,10.227,72.5,0.23284943473792394,-153,-0.49139260020554987
,482,離開Long,Breakout_LX,2023-09-01 00:00:00,08:00:00,15531.75,1,,,,,,,,
242,483,進入Long,BreakOut_LE,2023-09-12 00:00:00,04:00:00,15469,1,345,1.1151334927920358,10572,10.572,416,1.344624733337643,-5,-0.016161354968000516
,484,離開Long,Breakout_LX,2023-09-12 00:00:00,16:00:00,15646.5,1,,,,,,,,
243,485,進入Long,BreakOut_LE,2023-09-29 00:00:00,02:00:00,14912,1,-130.5,-0.4375670600858369,10441.5,10.4415,67,0.22465128755364805,-206,-0.6907188841201717
,486,離開Long,Breakout_LX,2023-09-29 00:00:00,10:00:00,14851.75,1,,,,,,,,
244,487,進入Long,BreakOut_LE,2023-09-29 00:00:00,14:00:00,14894.75,1,41.5,0.1393108309974991,10483,10.483,327,1.0977022105104146,-79,-0.2651941120193357
,488,離開Long,Breakout_LX,2023-09-30 00:00:00,00:00:00,14920.5,1,,,,,,,,
245,489,進入Long,BreakOut_LE,2023-10-07 00:00:00,02:00:00,15048.5,1,44,0.1461939728212114,10527,10.527000000000001,219,0.7276472738146659,-5,-0.016612951456955842
,490,離開Long,Breakout_LX,2023-10-09 00:00:00,08:00:00,15075.5,1,,,,,,,,
246,491,進入Long,BreakOut_LE,2023-10-10 00:00:00,04:00:00,15192.75,1,17.5,0.057593259943064946,10544.5,10.5445,85,0.27973869115202976,-57,-0.18758947524312583
,492,離開Long,Breakout_LX,2023-10-10 00:00:00,16:00:00,15206.5,1,,,,,,,,
247,493,進入Long,BreakOut_LE,2023-10-11 00:00:00,00:00:00,15241.75,1,72.5,0.23783358210179278,10617,10.617,278.5,0.9136090015910246,-5,-0.016402316007020194
,494,離開Long,Breakout_LX,2023-10-11 00:00:00,16:00:00,15283,1,,,,,,,,
248,495,進入Long,BreakOut_LE,2023-10-11 00:00:00,22:00:00,15346.25,1,-133,-0.43333061822920904,10484,10.484,77.5,0.2525046835546143,-128,-0.4170399934837501
,496,離開Long,Breakout_LX,2023-10-12 00:00:00,02:00:00,15284.75,1,,,,,,,,
249,497,進入Long,BreakOut_LE,2023-10-12 00:00:00,05:00:00,15387.5,1,44.5,0.1445978878960195,10528.5,10.528500000000001,116,0.37692932575142163,-5,-0.016246953696181964
,498,離開Long,Breakout_LX,2023-10-12 00:00:00,22:00:00,15414.75,1,,,,,,,,
250,499,進入Long,BreakOut_LE,2023-11-01 00:00:00,04:00:00,14484,1,-91.5,-0.31586578293289147,10437,10.437000000000001,34,0.11737089201877934,-89.5,-0.30896161281413975
,500,離開Long,Breakout_LX,2023-11-01 00:00:00,10:00:00,14443.25,1,,,,,,,,
251,501,進入Long,BreakOut_LE,2023-11-02 00:00:00,00:00:00,14581.5,1,422.5,1.448753557590097,10859.5,10.8595,466.5,1.5996296677296573,-50,-0.17145012515859134
