交易明細,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14
交易編號,委託單編號,類型,訊號,日期,時間,價格,數量,獲利(¤),獲利(%),累積獲利 (¤),累積獲利 (%),最大可能獲利(¤),最大可能獲利 (%),最大可能虧損 (¤),最大可能虧損 (%)
105,209,進入Long,BreakOut_LE,44225,0.041666666666666664,13285.75,1,-230,-0.865589070997121,2268.5,2.2685,209.5,0.7884387407560733,-225,-0.8467719172797922
,210,離開Long,Breakout_LX,44225,0.25,13175.75,1,,,,,,,,
106,211,進入Long,BreakOut_LE,44232,0.9166666666666666,13603.5,1,-82.5,-0.30323078619472926,2186,2.186,0.5,0.001837762340574117,-77.5,-0.28485316278898815
,212,離開Long,Breakout_LX,44232,0.9583333333333334,13567.25,1,,,,,,,,
107,213,進入Long,BreakOut_LE,44233,0.125,13632,1,43,0.15771713615023475,2229,2.229,104,0.3814553990610329,-131.5,-0.4823210093896714
,214,離開Long,Breakout_LX,44235,0.7083333333333334,13658.5,1,,,,,,,,
108,215,進入Long,BreakOut_LE,44236,0.25,13686,1,-54,-0.1972818939061815,2175,2.175,16,0.05845389449072044,-63,-0.23016220955721176
,216,離開Long,Breakout_LX,44236,0.7083333333333334,13664,1,,,,,,,,
109,217,進入Long,BreakOut_LE,44237,0,13708,1,41,0.1495477093667931,2216,2.2159999999999997,117.5,0.42858185001459,-96.5,-0.3519842427779399
,218,離開Long,Breakout_LX,44237,0.8333333333333334,13733.5,1,,,,,,,,
110,219,進入Long,BreakOut_LE,44238,0.9583333333333334,13723,1,-89.5,-0.3260948772134373,2126.5,2.1265,35,0.12752313634045034,-84.5,-0.3078772863076587
,220,離開Long,Breakout_LX,44239,0.08333333333333333,13683.25,1,,,,,,,,
111,221,進入Long,BreakOut_LE,44240,0.08333333333333333,13750.5,1,161,0.5854332569724737,2287.5,2.2875,224.5,0.816333951492673,-86,-0.3127159012399549
,222,離開Long,Breakout_LX,44242,0.7083333333333334,13836,1,,,,,,,,
112,223,進入Long,BreakOut_LE,44246,0.75,13656.5,1,-38.5,-0.1409585179218687,2249,2.249,139.5,0.5107457987039139,-33.5,-0.12265221689305458
,224,離開Long,Breakout_LX,44247,0,13642.25,1,,,,,,,,
113,225,進入Long,BreakOut_LE,44252,0.3333333333333333,13332.75,1,-117.5,-0.4406442781871707,2131.5,2.1315,38,0.14250623464776582,-117.5,-0.4406442781871707
,226,離開Long,Breakout_LX,44252,0.7083333333333334,13279,1,,,,,,,,
114,227,進入Long,BreakOut_LE,44261,0.20833333333333334,12676,1,-309.5,-1.2208109813821393,1822,1.822,165,0.650836225938782,-304.5,-1.2010886715052067
,228,離開Long,Breakout_LX,44263,0.5,12526.25,1,,,,,,,,
115,229,進入Long,BreakOut_LE,44264,0.7083333333333334,12487.75,1,551.5,2.2081640007207066,2373.5,2.3735,754,3.0189585794078195,-5,-0.020019619226842304
,230,離開Long,Breakout_LX,44265,0.4166666666666667,12768.5,1,,,,,,,,
116,231,進入Long,BreakOut_LE,44265,0.9583333333333334,12898.25,1,-351,-1.3606497005407712,2022.5,2.0225,183.5,0.7113368092570698,-346,-1.3412672261740932
,232,離開Long,Breakout_LX,44266,0.125,12727.75,1,,,,,,,,
117,233,進入Long,BreakOut_LE,44266,0.6666666666666666,12892.5,1,70.5,0.2734147760325771,2093,2.093,237,0.9191390343222803,-32.5,-0.1260422726391313
,234,離開Long,Breakout_LX,44267,0,12932.75,1,,,,,,,,
118,235,進入Long,BreakOut_LE,44267,0.041666666666666664,13028,1,11.5,0.04413570770647836,2104.5,2.1045000000000003,177.5,0.6812250537304267,-5,-0.019189438133251458
,236,離開Long,Breakout_LX,44267,0.4583333333333333,13038.75,1,,,,,,,,
119,237,進入Long,BreakOut_LE,44271,0.8333333333333334,13136.75,1,-37,-0.14082630787675796,2067.5,2.0675,296,1.1266104630140636,-32.5,-0.12369878394580092
,238,離開Long,Breakout_LX,44272,0.125,13123.25,1,,,,,,,,
120,239,進入Long,BreakOut_LE,44273,0.16666666666666666,13237,1,-147,-0.5552617662612375,1920.5,1.9205,62.5,0.23608068293419962,-166.5,-0.6289189393367077
,240,離開Long,Breakout_LX,44273,0.5416666666666666,13168.5,1,,,,,,,,
121,241,進入Long,BreakOut_LE,44277,0.8333333333333334,12957.75,1,197,0.7601628369122726,2117.5,2.1174999999999997,393.5,1.5183963265227374,-72.5,-0.2797553587621308
,242,離開Long,Breakout_LX,44278,0.375,13061.25,1,,,,,,,,
122,243,進入Long,BreakOut_LE,44282,0.041666666666666664,12838.75,1,9.5,0.036997371239411936,2127,2.1270000000000002,293,1.1410768182260733,-280.5,-1.0923960665952681
,244,離開Long,Breakout_LX,44284,0.5833333333333334,12848.5,1,,,,,,,,
123,245,進入Long,BreakOut_LE,44286,0.7083333333333334,12899.25,1,794.5,3.079636412969746,2921.5,2.9215,838.5,3.250188964474679,-21,-0.0814000814000814
,246,離開Long,US_Holiday_LX,44288,0.16666666666666666,13301.5,1,,,,,,,,
124,247,進入Long,BreakOut_LE,44291,0.9166666666666666,13432.75,1,272,1.0124509128808323,3193.5,3.1935,373.5,1.3902588822095252,-5,-0.01861123001619177
,248,離開Long,Breakout_LX,44292,0.5,13573.75,1,,,,,,,,
125,249,進入Long,BreakOut_LE,44293,0,13618.5,1,-147.5,-0.5415427543415208,3046,3.0460000000000003,65,0.2386459595403312,-150,-0.5507214450930719
,250,離開Long,Breakout_LX,44293,0.5,13549.75,1,,,,,,,,
126,251,進入Long,BreakOut_LE,44294,0,13620.25,1,127.5,0.46805308272608803,3173.5,3.1734999999999998,226,0.8296470329105559,-125.5,-0.46071107358528657
,252,離開Long,Breakout_LX,44294,0.75,13689,1,,,,,,,,
127,253,進入Long,BreakOut_LE,44294,0.9166666666666666,13729.25,1,96.5,0.3514394449806071,3270,3.27,216.5,0.7884625889979423,-79.5,-0.2895278329114846
,254,離開Long,Breakout_LX,44295,0.5833333333333334,13782.5,1,,,,,,,,
128,255,進入Long,BreakOut_LE,44299,0.9166666666666666,13888.75,1,138.5,0.4986049860498605,3408.5,3.4084999999999996,204.5,0.7362073620736207,-14,-0.050400504005040044
,256,離開Long,Breakout_LX,44300,0.4583333333333333,13963,1,,,,,,,,
129,257,進入Long,BreakOut_LE,44302,0.875,14031,1,-140.5,-0.5006770721972775,3268,3.2680000000000002,51,0.18174043190079112,-135.5,-0.48285938279523916
,258,離開Long,Breakout_LX,44302,0.9166666666666666,13965.75,1,,,,,,,,
130,259,進入Long,BreakOut_LE,44309,0.9583333333333334,13834,1,141,0.5096139945062889,3409,3.4090000000000003,288.5,1.0427208327309527,-5,-0.01807141824490386
,260,離開Long,Breakout_LX,44312,0.6666666666666666,13909.5,1,,,,,,,,
131,261,進入Long,BreakOut_LE,44315,0.4166666666666667,13996,1,-16,-0.05715918833952558,3393,3.3930000000000002,131,0.46799085452986566,-11,-0.03929694198342384
,262,離開Long,Breakout_LX,44315,0.9166666666666666,13993,1,,,,,,,,
132,263,進入Long,BreakOut_LE,44319,0.9166666666666666,13913.25,1,-146.5,-0.5264765601135608,3246.5,3.2465,0,0,-141.5,-0.5085080768332345
,264,離開Long,Breakout_LX,44319,0.9583333333333334,13845,1,,,,,,,,
133,265,進入Long,BreakOut_LE,44323,0.041666666666666664,13564,1,78,0.28752580359775876,3324.5,3.3244999999999996,187.5,0.691167797109997,-199.5,-0.7354025361250368
,266,離開Long,Breakout_LX,44323,0.6666666666666666,13608,1,,,,,,,,
134,267,進入Long,BreakOut_LE,44323,0.7083333333333334,13624.25,1,177,0.6495770409380333,3501.5,3.5014999999999996,376,1.3798924711452007,-32,-0.11743765711874049
,268,離開Long,Breakout_LX,44326,0.5833333333333334,13717.75,1,,,,,,,,
135,269,進入Long,BreakOut_LE,44329,0.9583333333333334,13167.5,1,351,1.3328270362635275,3852.5,3.8524999999999996,560,2.1264476931839758,-345,-1.3100436681222707
,270,離開Long,Breakout_LX,44333,0.375,13348,1,,,,,,,,
136,271,進入Long,BreakOut_LE,44334,0.6666666666666666,13423.5,1,-124.5,-0.4637389652475137,3728,3.728,12.5,0.046560137073043545,-119.5,-0.4451149104182962
,272,離開Long,Breakout_LX,44334,0.875,13366.25,1,,,,,,,,
137,273,進入Long,BreakOut_LE,44336,0.9166666666666666,13281.25,1,429,1.6150588235294119,4157,4.157,528,1.987764705882353,-12,-0.0451764705882353
,274,離開Long,Breakout_LX,44337,0.9166666666666666,13500.75,1,,,,,,,,
138,275,進入Long,BreakOut_LE,44340,0.7916666666666666,13497.75,1,346,1.2816950973310366,4503,4.503,476,1.7632568391028134,-46,-0.17039877016539795
,276,離開Long,Breakout_LX,44341,0.9166666666666666,13675.75,1,,,,,,,,
139,277,進入Long,BreakOut_LE,44348,0.7083333333333334,13717.5,1,-33.5,-0.12210679788591215,4469.5,4.4695,105.5,0.38454528886458905,-28.5,-0.10388190267905958
,278,離開Long,Breakout_LX,44348,0.9583333333333334,13705.75,1,,,,,,,,
140,279,進入Long,BreakOut_LE,44351,0.9166666666666666,13606.75,1,284.5,1.0454370073676669,4754,4.754,355,1.3044996049754718,-5,-0.018373233872893968
,280,離開Long,Breakout_LX,44354,0.375,13754,1,,,,,,,,
141,281,進入Long,BreakOut_LE,44355,0.08333333333333333,13763.75,1,100.5,0.3650894559985469,4854.5,4.8545,198.5,0.7210970847334484,-66.5,-0.24157660521296884
,282,離開Long,Breakout_LX,44355,0.6666666666666666,13819,1,,,,,,,,
142,283,進入Long,BreakOut_LE,44356,0.8333333333333334,13854,1,-83,-0.299552475819258,4771.5,4.7715,93.5,0.337447668543381,-78,-0.281507145950628
,284,離開Long,Breakout_LX,44357,0.16666666666666666,13817.5,1,,,,,,,,
143,285,進入Long,BreakOut_LE,44357,0.9166666666666666,13834.5,1,247,0.892695796740034,5018.5,5.0185,298,1.0770176009252233,-21,-0.07589721348801907
,286,離開Long,Breakout_LX,44358,0.625,13963,1,,,,,,,,
144,287,進入Long,BreakOut_LE,44361,0.8333333333333334,14037,1,-78,-0.2778371446890361,4940.5,4.9405,8,0.028496117404003703,-73,-0.2600270713115338
,288,離開Long,Breakout_LX,44361,0.9166666666666666,14003,1,,,,,,,,
145,289,進入Long,BreakOut_LE,44362,0.125,14064.5,1,110,0.3910554943296954,5050.5,5.0505,175.5,0.6239112659532866,-45,-0.1599772476803299
,290,離開Long,Breakout_LX,44362,0.7916666666666666,14124.5,1,,,,,,,,
146,291,進入Long,BreakOut_LE,44363,0.9583333333333334,14087.25,1,-147,-0.5217483895011447,4903.5,4.9035,11.5,0.040817050879341246,-142,-0.5040018456405615
,292,離開Long,Breakout_LX,44364,0.041666666666666664,14018.75,1,,,,,,,,
147,293,進入Long,BreakOut_LE,44368,0.75,14105,1,-143.5,-0.5086848635235732,4760,4.760000000000001,37,0.13115916341722794,-138.5,-0.49096065225097485
,294,離開Long,Breakout_LX,44368,0.9166666666666666,14038.25,1,,,,,,,,
148,295,進入Long,BreakOut_LE,44369,0,14115,1,21.5,0.07616011335458732,4781.5,4.7815,73,0.2585901523202267,-40.5,-0.1434643995749203
,296,離開Long,Breakout_LX,44369,0.625,14130.75,1,,,,,,,,
149,297,進入Long,BreakOut_LE,44370,0.9583333333333334,14311.5,1,-154.5,-0.5397757048527408,4627,4.627,4,0.013974775530168045,-149.5,-0.5223072354400308
,298,離開Long,Breakout_LX,44371,0.041666666666666664,14239.25,1,,,,,,,,
150,299,進入Long,BreakOut_LE,44371,0.9166666666666666,14358,1,-53.5,-0.18630728513720574,4573.5,4.5735,122.5,0.42659144727677956,-48.5,-0.16889538932999026
,300,離開Long,Breakout_LX,44372,0.08333333333333333,14336.25,1,,,,,,,,
151,301,進入Long,BreakOut_LE,44379,0.9166666666666666,14637.75,1,111.5,0.380864545439019,4685,4.6850000000000005,176.5,0.6028932042151287,-30,-0.10247476558897371
,302,離開Long,Breakout_LX,44382,0.5,14698.5,1,,,,,,,,
152,303,進入Long,BreakOut_LE,44384,0.7083333333333334,14842.25,1,-59.5,-0.20044130775320454,4625.5,4.6255,77.5,0.2610790143003925,-54.5,-0.18359750037898565
,304,離開Long,Breakout_LX,44384,0.9583333333333334,14817.5,1,,,,,,,,
153,305,進入Long,BreakOut_LE,44386,0.875,14728,1,132.5,0.44982346550787616,4758,4.758,223.5,0.7587588267246063,-124,-0.42096686583378595
,306,離開Long,Breakout_LX,44389,0.5,14799.25,1,,,,,,,,
154,307,進入Long,BreakOut_LE,44391,0.875,14939.75,1,-119,-0.3982663699191754,4639,4.639,106,0.3547582790876688,-114,-0.38153248883013435
,308,離開Long,Breakout_LX,44392,0,14885.25,1,,,,,,,,
155,309,進入Long,BreakOut_LE,44392,0.75,14962,1,-140,-0.46785189145836115,4499,4.4990000000000006,0,0,-135,-0.4511428953348483
,310,離開Long,Breakout_LX,44392,0.8333333333333334,14897,1,,,,,,,,
156,311,進入Long,BreakOut_LE,44398,0.9583333333333334,14757,1,148.5,0.5031510469607644,4647.5,4.6475,237.5,0.8047028528833773,-66.5,-0.22531679880734568
,312,離開Long,Breakout_LX,44399,0.875,14836.25,1,,,,,,,,
157,313,進入Long,BreakOut_LE,44399,0.9583333333333334,14894.5,1,132,0.44311658665950515,4779.5,4.7795,236.5,0.7939172177649467,-92.5,-0.3105173050454866
,314,離開Long,Breakout_LX,44400,0.9166666666666666,14965.5,1,,,,,,,,
158,315,進入Long,BreakOut_LE,44403,0.9583333333333334,15101,1,-20,-0.06622078008078934,4759.5,4.7595,60.5,0.2003178597443878,-39,-0.12913052115753923
,316,離開Long,Breakout_LX,44404,0.4583333333333333,15096,1,,,,,,,,
159,317,進入Long,BreakOut_LE,44406,0.9583333333333334,15079.5,1,-126,-0.41778573560131305,4633.5,4.6335,2.5,0.00828939951589907,-121,-0.4012069365695149
,318,離開Long,Breakout_LX,44407,0.20833333333333334,15021.5,1,,,,,,,,
160,319,進入Long,BreakOut_LE,44414,0,15153,1,-1.5,-0.004949514947535142,4632,4.632,33,0.10888932884577311,-40,-0.13198706526760376
,320,離開Long,Breakout_LX,44414,0.625,15157.25,1,,,,,,,,
161,321,進入Long,BreakOut_LE,44419,0.9166666666666666,15112.25,1,-267.5,-0.8850435904646893,4364.5,4.3645000000000005,6.5,0.02150573210474946,-262.5,-0.868500719614882
,322,離開Long,Breakout_LX,44420,0,14983.5,1,,,,,,,,
162,323,進入Long,BreakOut_LE,44421,0.75,15093.75,1,-68.5,-0.22691511387163563,4296,4.295999999999999,0,0,-63.5,-0.210351966873706
,324,離開Long,Breakout_LX,44421,0.8333333333333334,15064.5,1,,,,,,,,
163,325,進入Long,BreakOut_LE,44421,0.9166666666666666,15079.25,1,21,0.06963211035031583,4317,4.317,119.5,0.3962398660410829,-5,-0.01657907389293234
,326,離開Long,Breakout_LX,44424,0.375,15094.75,1,,,,,,,,
164,327,進入Long,BreakOut_LE,44426,0.9583333333333334,15035.5,1,-149,-0.49549399753915735,4168,4.168,0,0,-144,-0.47886668218549433
,328,離開Long,Breakout_LX,44427,0,14966,1,,,,,,,,
165,329,進入Long,BreakOut_LE,44428,0.9583333333333334,15045,1,141.5,0.4702558989697574,4309.5,4.3095,210.5,0.6995679627783317,-91.5,-0.3040877367896311
,330,離開Long,Breakout_LX,44431,0.875,15120.75,1,,,,,,,,
166,331,進入Long,BreakOut_LE,44431,0.9583333333333334,15208.5,1,232.5,0.7643751849294802,4542,4.542,346,1.1375217805832265,-5,-0.016438176019988822
,332,離開Long,Breakout_LX,44432,0.875,15329.75,1,,,,,,,,
167,333,進入Long,BreakOut_LE,44439,0,15587.25,1,-3.5,-0.011227124733355787,4538.5,4.5385,55.5,0.17803012077178465,-60.5,-0.19406887039086432
,334,離開Long,Breakout_LX,44439,0.4583333333333333,15590.5,1,,,,,,,,
168,335,進入Long,BreakOut_LE,44439,0.5416666666666666,15612.5,1,-20.5,-0.0656525220176141,4518,4.518,124,0.3971176941553242,-15.5,-0.04963971176941553
,336,離開Long,Breakout_LX,44439,0.7916666666666666,15607.25,1,,,,,,,,
169,337,進入Long,BreakOut_LE,44440,0.9166666666666666,15646.75,1,-61.5,-0.19652643520219854,4456.5,4.4565,94,0.3003818684391327,-56.5,-0.1805486762426702
,338,離開Long,Breakout_LX,44441,0.16666666666666666,15621,1,,,,,,,,
170,339,進入Long,BreakOut_LE,44442,0.9583333333333334,15643.5,1,77.5,0.247706715249145,4534,4.534,125.5,0.40112506791958324,-82,-0.2620896858119986
,340,離開Long,Breakout_LX,44446,0.375,15687.25,1,,,,,,,,
171,341,進入Long,BreakOut_LE,44448,0.875,15627.5,1,-117,-0.3743401055831067,4417,4.417,91.5,0.2927531594944809,-112,-0.3583426651735723
,342,離開Long,Breakout_LX,44449,0.08333333333333333,15574,1,,,,,,,,
172,343,進入Long,BreakOut_LE,44453,0.9166666666666666,15497.75,1,-214.5,-0.6920359407010696,4202.5,4.2025,45,0.14518236518204256,-209.5,-0.6759045667919537
,344,離開Long,Breakout_LX,44453,0.9583333333333334,15395.5,1,,,,,,,,
173,345,進入Long,BreakOut_LE,44454,0.041666666666666664,15477,1,-190.5,-0.6154293467726304,4012,4.0120000000000005,17.5,0.05653550429669833,-185.5,-0.5992763455450022
,346,離開Long,Breakout_LX,44454,0.125,15386.75,1,,,,,,,,
174,347,進入Long,BreakOut_LE,44455,0.16666666666666666,15481.5,1,-5,-0.01614830604269612,4007,4.007000000000001,73,0.23576526822336338,-5,-0.01614830604269612
,348,離開Long,Breakout_LX,44455,0.5,15484,1,,,,,,,,
175,349,進入Long,BreakOut_LE,44462,0,15137,1,75,0.2477373323644051,4082,4.082,172.5,0.5697958644381317,-98,-0.32371011428948937
,350,離開Long,Breakout_LX,44462,0.625,15179.5,1,,,,,,,,
176,351,進入Long,BreakOut_LE,44462,0.7083333333333334,15259.5,1,-119.5,-0.39155935646646356,3962.5,3.9625,83,0.27196172875913366,-114.5,-0.37517611979422655
,352,離開Long,Breakout_LX,44462,0.9166666666666666,15204.75,1,,,,,,,,
177,353,進入Long,BreakOut_LE,44462,0.9583333333333334,15296.25,1,-28.5,-0.09316008825692572,3934,3.934,94.5,0.30889924000980634,-65.5,-0.2141047642396012
,354,離開Long,Breakout_LX,44463,0.4166666666666667,15287,1,,,,,,,,
178,355,進入Long,BreakOut_LE,44470,0.875,14735.5,1,-322.5,-1.0942960876794137,3611.5,3.6115,10,0.03393166163347019,-317.5,-1.0773302568626786
,356,離開Long,Breakout_LX,44470,0.9583333333333334,14579.25,1,,,,,,,,
179,357,進入Long,BreakOut_LE,44471,0.125,14741.5,1,-61,-0.20689889088627345,3550.5,3.5505,181.5,0.615608995014076,-56,-0.18993996540379202
,358,離開Long,Breakout_LX,44473,0.4166666666666667,14716,1,,,,,,,,
180,359,進入Long,BreakOut_LE,44475,0,14679,1,-77.5,-0.2639825601198992,3473,3.473,145,0.4939028544178759,-72.5,-0.24695142720893795
,360,離開Long,Breakout_LX,44475,0.3333333333333333,14645.25,1,,,,,,,,
181,361,進入Long,BreakOut_LE,44476,0.20833333333333334,14764.75,1,191,0.6468108163023417,3664,3.6639999999999997,367.5,1.2445181936707361,-5,-0.016932220322050832
,362,離開Long,Breakout_LX,44476,0.9166666666666666,14865.25,1,,,,,,,,
182,363,進入Long,BreakOut_LE,44477,0,14996.75,1,-250.5,-0.8351809558737726,3413.5,3.4135,2,0.006668111424141897,-261.5,-0.871855568706553
,364,離開Long,Breakout_LX,44477,0.5416666666666666,14876.5,1,,,,,,,,
183,365,進入Long,BreakOut_LE,44485,0,15111,1,-71.5,-0.23658262193104362,3342,3.3419999999999996,99,0.3275759380583681,-108,-0.357355568790947
,366,離開Long,Breakout_LX,44487,0.625,15080.25,1,,,,,,,,
184,367,進入Long,BreakOut_LE,44488,0,15171.5,1,389,1.2820090300893123,3731,3.7310000000000003,509,1.6774873941271462,-5,-0.01647826516824309
,368,離開Long,Breakout_LX,44489,0.4583333333333333,15371,1,,,,,,,,
185,369,進入Long,BreakOut_LE,44491,0,15440.25,1,-140,-0.45336053496543127,3591,3.5909999999999997,82,0.265539741908324,-135,-0.4371690872880944
,370,離開Long,Breakout_LX,44491,0.20833333333333334,15375.25,1,,,,,,,,
186,371,進入Long,BreakOut_LE,44496,0.9166666666666666,15574.25,1,34.5,0.11075974766040098,3625.5,3.6255,279.5,0.8973144774226689,-29,-0.09310239658410518
,372,離開Long,Breakout_LX,44497,0.625,15596.5,1,,,,,,,,
187,373,進入Long,BreakOut_LE,44497,0.9166666666666666,15687.5,1,-73,-0.23266932270916335,3552.5,3.5525,174,0.5545816733067729,-106.5,-0.3394422310756972
,374,離開Long,Breakout_LX,44498,0.20833333333333334,15656,1,,,,,,,,
188,375,進入Long,BreakOut_LE,44504,0.16666666666666666,16088.75,1,145.5,0.45217931784632115,3698,3.698,248,0.7707248854012898,-5,-0.015538808173413101
,376,離開Long,Breakout_LX,44504,0.9166666666666666,16166.5,1,,,,,,,,
189,377,進入Long,BreakOut_LE,44509,0.041666666666666664,16361.5,1,-126,-0.38505027045197565,3572,3.572,36,0.11001436298627876,-121,-0.3697704978149925
,378,離開Long,Breakout_LX,44509,0.375,16303.5,1,,,,,,,,
190,379,進入Long,BreakOut_LE,44513,0.041666666666666664,16111.75,1,185.5,0.575666827005136,3757.5,3.7575,324.5,1.0070290316073673,-5,-0.015516626064828462
,380,離開Long,Breakout_LX,44515,0.9583333333333334,16209.5,1,,,,,,,,
191,381,進入Long,BreakOut_LE,44518,0.041666666666666664,16352.75,1,-147,-0.4494656861995689,3610.5,3.6105,81.5,0.24919356071608753,-142,-0.43417773768937945
,382,離開Long,Breakout_LX,44518,0.25,16284.25,1,,,,,,,,
192,383,進入Long,BreakOut_LE,44518,0.7083333333333334,16371.5,1,-23.5,-0.07177106557126714,3587,3.5869999999999997,94,0.28708426228506856,-18.5,-0.05650062608801882
,384,離開Long,Breakout_LX,44518,0.9583333333333334,16364.75,1,,,,,,,,
193,385,進入Long,BreakOut_LE,44519,0.08333333333333333,16479,1,123,0.3732022574185327,3710,3.71,215.5,0.653862491656047,-148.5,-0.45057345712725283
,386,離開Long,Breakout_LX,44519,0.75,16545.5,1,,,,,,,,
194,387,進入Long,BreakOut_LE,44530,0.3333333333333333,16414.5,1,-70,-0.213226111060343,3640,3.64,48,0.14621219044137804,-65,-0.19799567455603276
,388,離開Long,Breakout_LX,44530,0.5833333333333334,16384.5,1,,,,,,,,
195,389,進入Long,BreakOut_LE,44532,0,16366,1,-198,-0.6049126237321276,3442,3.4419999999999997,117.5,0.35897592569962117,-193,-0.5896370524257608
,390,離開Long,Breakout_LX,44532,0.08333333333333333,16272,1,,,,,,,,
196,391,進入Long,BreakOut_LE,44537,0.16666666666666666,15882.25,1,952,2.9970564624029974,4394,4.394,1065.5,3.354373593162178,-119.5,-0.3762061420768468
,392,離開Long,Breakout_LX,44538,0.7083333333333334,16363.25,1,,,,,,,,
197,393,進入Long,BreakOut_LE,44540,0.9583333333333334,16309.75,1,112,0.34335290240500316,4506,4.506,189,0.5794080228084428,-355.5,-1.089838900044452
,394,離開Long,Breakout_LX,44543,0.6666666666666666,16370.75,1,,,,,,,,
198,395,進入Long,BreakOut_LE,44546,0.25,16296.5,1,126.5,0.3881201484981438,4632.5,4.632499999999999,315,0.9664651919123739,-43,-0.131930169054705
,396,離開Long,Breakout_LX,44546,0.9166666666666666,16364.75,1,,,,,,,,
199,397,進入Long,BreakOut_LE,44551,0.4583333333333333,15760.5,1,-79,-0.2506265664160401,4553.5,4.5535,128,0.40607848735763463,-85.5,-0.27124773960216997
,398,離開Long,Breakout_LX,44551,0.75,15726,1,,,,,,,,
200,399,進入Long,BreakOut_LE,44552,0.20833333333333334,15974.25,1,-115,-0.3599543014539024,4438.5,4.4385,18.5,0.05790569197301908,-133,-0.4162949747249479
,400,離開Long,Breakout_LX,44552,0.7083333333333334,15921.75,1,,,,,,,,
201,401,進入Long,BreakOut_LE,44553,0,16043.75,1,233.5,0.7276977015971952,4672,4.672,296.5,0.9240358395013635,-15.5,-0.04830541488118426
,402,離開Long,Breakout_LX,44553,0.7083333333333334,16165.5,1,,,,,,,,
202,403,進入Long,BreakOut_LE,44554,0.08333333333333333,16321.25,1,2,0.006126981695642184,4674,4.6739999999999995,23.5,0.07199203492379566,-47.5,-0.14551581527150187
,404,離開Long,US_Holiday_LX,44554,0.16666666666666666,16327.25,1,,,,,,,,
203,405,進入Long,BreakOut_LE,44558,0,16447.5,1,190.5,0.5791153670770633,4864.5,4.8645000000000005,413,1.2555099559203526,-5,-0.015199878400972791
,406,離開Long,Breakout_LX,44558,0.9583333333333334,16547.75,1,,,,,,,,
204,407,進入Long,BreakOut_LE,44572,0.7083333333333334,15641,1,-124,-0.3963940924493319,4740.5,4.7405,180.5,0.5770091426379387,-119,-0.38041045968927817
,408,離開Long,Breakout_LX,44572,0.9583333333333334,15584,1,,,,,,,,
205,409,進入Long,BreakOut_LE,44573,0.08333333333333333,15824.5,1,-24.5,-0.07741160858162975,4716,4.716,141.5,0.4470915352775759,-192,-0.606654238680527
,410,離開Long,Breakout_LX,44573,0.7083333333333334,15817.25,1,,,,,,,,
206,411,進入Long,BreakOut_LE,44573,0.9583333333333334,15974.25,1,-290.5,-0.9092758658465969,4425.5,4.4255,64,0.20032239385260653,-285.5,-0.8936256788268621
,412,離開Long,Breakout_LX,44574,0.041666666666666664,15834,1,,,,,,,,
207,413,進入Long,BreakOut_LE,44574,0.9583333333333334,15953.25,1,-187.5,-0.5876545531474777,4238,4.238,44.5,0.1394700139470014,-182.5,-0.571983765063545
,414,離開Long,Breakout_LX,44575,0,15864.5,1,,,,,,,,
208,415,進入Long,BreakOut_LE,44580,0.9583333333333334,15322,1,-307.5,-1.0034590784492887,3930.5,3.9305,91,0.2969586215898708,-302.5,-0.9871426706696255
,416,離開Long,Breakout_LX,44581,0,15173.25,1,,,,,,,,
209,417,進入Long,BreakOut_LE,44582,0,15284.75,1,-314,-1.0271676016944995,3616.5,3.6165000000000003,105,0.3434796120316001,-309,-1.0108114296929946
,418,離開Long,Breakout_LX,44582,0.16666666666666666,15132.75,1,,,,,,,,
210,419,進入Long,BreakOut_LE,44590,0.041666666666666664,14144,1,551.5,1.9495899321266967,4168,4.168,801,2.831589366515837,-175,-0.6186368778280543
,420,離開Long,Breakout_LX,44592,0.875,14424.75,1,,,,,,,,
211,421,進入Long,BreakOut_LE,44592,0.9583333333333334,14483.75,1,718,2.478639855009925,4886,4.886,960,3.314058859066195,-5,-0.0172607232243031
,422,離開Long,Breakout_LX,44593,0.9583333333333334,14847.75,1,,,,,,,,
212,423,進入Long,BreakOut_LE,44594,0.25,15019.25,1,264,0.8788721141202124,5150,5.1499999999999995,477,1.5879621152853838,-5,-0.01664530519167069
,424,離開Long,Breakout_LX,44594,0.9583333333333334,15156.25,1,,,,,,,,
213,425,進入Long,BreakOut_LE,44601,0.5,14775.75,1,375,1.2689711182173495,5525,5.525,577.5,1.954215522054718,-39,-0.13197299629460435
,426,離開Long,Breakout_LX,44602,0.75,14968.25,1,,,,,,,,
214,427,進入Long,BreakOut_LE,44607,0.75,14492.75,1,-104,-0.3588000897000224,5421,5.421,156.5,0.5399251349812837,-99,-0.34155008538752135
,428,離開Long,Breakout_LX,44608,0.08333333333333333,14445.75,1,,,,,,,,
215,429,進入Long,BreakOut_LE,44608,0.7083333333333334,14595.25,1,-89,-0.30489371542111304,5332,5.332,140.5,0.4813209777153526,-84,-0.2877648550041966
,430,離開Long,Breakout_LX,44608,0.9166666666666666,14555.75,1,,,,,,,,
