交易明細,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14
,82,離開Long,Breakout_LX,43998,0.9583333333333334,9851,1,,,,,,,,
42,83,進入Long,BreakOut_LE,43999,0.7083333333333334,10026.75,1,-185.5,-0.9250255566359987,309.5,0.3095,17.5,0.08726656194679233,-180.5,-0.9000922532226294
,84,離開Long,Breakout_LX,43999,0.9583333333333334,9939,1,,,,,,,,
43,85,進入Long,BreakOut_LE,44000,0.75,10026.5,1,-208,-1.0372512840971426,101.5,0.1015,0,0,-203,-1.0123173589986536
,86,離開Long,Breakout_LX,44000,0.9583333333333334,9927.5,1,,,,,,,,
44,87,進入Long,BreakOut_LE,44001,0,9995.5,1,81.5,0.40768345755590013,183,0.183,229,1.1455154819668851,-127,-0.6352858786453904
,88,離開Long,Breakout_LX,44002,0.041666666666666664,10041.25,1,,,,,,,,
45,89,進入Long,BreakOut_LE,44004,0.9583333333333334,10020.75,1,-25.5,-0.12723598533043934,157.5,0.1575,269,1.3422149040740465,-20.5,-0.10228775291270613
,90,離開Long,Breakout_LX,44005,0.4166666666666667,10013,1,,,,,,,,
46,91,進入Long,BreakOut_LE,44005,0.7083333333333334,10194.5,1,-59.5,-0.2918240227573692,98,0.098,198,0.9711118740497326,-76.5,-0.37520231497376033
,92,離開Long,Breakout_LX,44006,0.6666666666666666,10169.75,1,,,,,,,,
47,93,進入Long,BreakOut_LE,44008,0.20833333333333334,10097.75,1,-57.5,-0.2847168923770147,40.5,0.040499999999999994,40.5,0.20053972419598426,-52.5,-0.25995890173553515
,94,離開Long,Breakout_LX,44008,0.625,10074,1,,,,,,,,
48,95,進入Long,BreakOut_LE,44012,0.041666666666666664,9902.25,1,115,0.5806761089651341,155.5,0.1555,246,1.242141937438461,-64.5,-0.32568355676740135
,96,離開Long,Breakout_LX,44012,0.6666666666666666,9964.75,1,,,,,,,,
49,97,進入Long,BreakOut_LE,44012,0.9583333333333334,10035.25,1,129.5,0.6452255798310954,285,0.28500000000000003,266.5,1.3278194364863856,-5,-0.024912184549463142
,98,離開Long,Breakout_LX,44013,0.625,10105,1,,,,,,,,
50,99,進入Long,BreakOut_LE,44014,0,10223.5,1,342,1.672617009830293,627,0.627,389.5,1.9049249278622782,-5,-0.024453465055998432
,100,離開Long,US_Holiday_LX,44015,0.16666666666666666,10399.5,1,,,,,,,,
51,101,進入Long,BreakOut_LE,44018,0.3333333333333333,10397.25,1,368,1.7696987184111181,995,0.9950000000000001,528.5,2.5415374257616197,-16,-0.07694342253961384
,102,離開Long,Breakout_LX,44019,0.625,10586.25,1,,,,,,,,
52,103,進入Long,BreakOut_LE,44020,0,10671,1,-292,-1.3681941711179832,703,0.703,41.5,0.19445225377190514,-287,-1.3447661887358262
,104,離開Long,Breakout_LX,44020,0.16666666666666666,10530,1,,,,,,,,
53,105,進入Long,BreakOut_LE,44020,0.9583333333333334,10630.25,1,22.5,0.10583006044072339,725.5,0.7255,228,1.0724112791326639,-240.5,-1.131205757155288
,106,離開Long,Breakout_LX,44021,0.9583333333333334,10646.5,1,,,,,,,,
54,107,進入Long,BreakOut_LE,44029,0.125,10611,1,-99.5,-0.46885307699557066,626,0.626,86.5,0.40759589105645083,-215,-1.0130996136085195
,108,離開Long,Breakout_LX,44029,0.9583333333333334,10566.25,1,,,,,,,,
55,109,進入Long,BreakOut_LE,44030,0.041666666666666664,10621.25,1,-92.5,-0.43544780510768505,533.5,0.5335000000000001,89.5,0.42132517359067906,-87.5,-0.41191008591267503
,110,離開Long,Breakout_LX,44032,0.4166666666666667,10580,1,,,,,,,,
56,111,進入Long,BreakOut_LE,44033,0,10775.25,1,451.5,2.0950790004872277,985,0.985,560,2.598547597503538,-5,-0.02320131783485302
,112,離開Long,Breakout_LX,44033,0.9166666666666666,11006,1,,,,,,,,
57,113,進入Long,BreakOut_LE,44039,0.4166666666666667,10509.25,1,334.5,1.5914551466565168,1319.5,1.3195000000000001,493,2.345552727359231,-77,-0.36634393510478863
,114,離開Long,Breakout_LX,44040,0.6666666666666666,10681.5,1,,,,,,,,
58,115,進入Long,BreakOut_LE,44042,0.125,10632,1,4.5,0.02116252821670429,1324,1.324,135,0.6348758465011287,-49.5,-0.23278781038374718
,116,離開Long,Breakout_LX,44042,0.625,10639.25,1,,,,,,,,
59,117,進入Long,BreakOut_LE,44043,0.2916666666666667,10907,1,-134.5,-0.6165765104978455,1189.5,1.1895,59,0.2704685064637389,-129.5,-0.593655450628037
,118,離開Long,Breakout_LX,44043,0.9166666666666666,10844.75,1,,,,,,,,
60,119,進入Long,BreakOut_LE,44046,0.8333333333333334,10992,1,60,0.2729257641921397,1249.5,1.2494999999999998,194,0.8824599708879185,-45.5,-0.20696870451237265
,120,離開Long,Breakout_LX,44047,0.6666666666666666,11027,1,,,,,,,,
61,121,進入Long,BreakOut_LE,44047,0.9583333333333334,11066.25,1,26,0.11747430249632893,1275.5,1.2755,149.5,0.6754772393538914,-161.5,-0.7296961481983508
,122,離開Long,Breakout_LX,44048,0.9166666666666666,11084.25,1,,,,,,,,
62,123,進入Long,BreakOut_LE,44050,0.08333333333333333,11173.5,1,27.5,0.12305902358258379,1303,1.303,213,0.9531480735669217,-5,-0.022374367924106145
,124,離開Long,Breakout_LX,44050,0.5416666666666666,11192.25,1,,,,,,,,
63,125,進入Long,BreakOut_LE,44053,0.9166666666666666,11139.25,1,-98.5,-0.44213030500258094,1204.5,1.2045,9.5,0.042642009111924055,-93.5,-0.4196871423120946
,126,離開Long,ThisBar_LX,44053,0.9166666666666666,11095,1,,,,,,,,
64,127,進入Long,BreakOut_LE,44054,0.7083333333333334,11131.75,1,-97.5,-0.43793653289015655,1107,1.107,43,0.19314124014642803,-92.5,-0.4154782491521998
,128,離開Long,Breakout_LX,44054,0.8333333333333334,11088,1,,,,,,,,
65,129,進入Long,BreakOut_LE,44055,0.9583333333333334,11065.75,1,52.5,0.23721844429885008,1159.5,1.1595,231.5,1.046020378193977,-5,-0.02259223279036667
,130,離開Long,Breakout_LX,44056,0.4166666666666667,11097,1,,,,,,,,
66,131,進入Long,BreakOut_LE,44056,0.9583333333333334,11229.5,1,-108,-0.48087626341333095,1051.5,1.0515,67.5,0.3005476646333318,-205.5,-0.9150006678836993
,132,離開Long,Breakout_LX,44057,0.6666666666666666,11180.5,1,,,,,,,,
67,133,進入Long,BreakOut_LE,44060,0.8333333333333334,11206.75,1,137,0.6112387623530461,1188.5,1.1885,204,0.9101657483213242,-12.5,-0.055769960068708595
,134,離開Long,Breakout_LX,44061,0.6666666666666666,11280.25,1,,,,,,,,
68,135,進入Long,BreakOut_LE,44062,0.125,11387,1,13.5,0.059278124176692724,1202,1.202,80.5,0.3534732589795381,-6,-0.026345832967418985
,136,離開Long,Breakout_LX,44062,0.6666666666666666,11398.75,1,,,,,,,,
69,137,進入Long,BreakOut_LE,44063,0.125,11431.75,1,-207,-0.9053731930806744,995,0.9950000000000001,0,0,-202,-0.8835042753734118
,138,離開Long,ThisBar_LX,44063,0.125,11333.25,1,,,,,,,,
70,139,進入Long,BreakOut_LE,44064,0.125,11426.25,1,99,0.4332129963898917,1094,1.094,191,0.8357947708128213,-5,-0.02187944426211574
,140,離開Long,Breakout_LX,44064,0.6666666666666666,11480.75,1,,,,,,,,
71,141,進入Long,BreakOut_LE,44067,0.3333333333333333,11588.5,1,13,0.05609008931268067,1107,1.107,263,1.1347456530180784,-46.5,-0.20062993484920394
,142,離開Long,Breakout_LX,44067,0.9583333333333334,11600,1,,,,,,,,
72,143,進入Long,BreakOut_LE,44069,0.9583333333333334,11796.5,1,283.5,1.201627601407197,1390.5,1.3905,406,1.720849404484381,-5,-0.021192726656211587
,144,離開Long,Breakout_LX,44070,0.9166666666666666,11943.25,1,,,,,,,,
73,145,進入Long,BreakOut_LE,44074,0.4166666666666667,12084.5,1,-131.5,-0.5440853986511648,1259,1.2590000000000001,9.5,0.03930654971244156,-126.5,-0.5233977409077744
,146,離開Long,Breakout_LX,44074,0.8333333333333334,12023.75,1,,,,,,,,
74,147,進入Long,BreakOut_LE,44076,0.75,12448.5,1,-169.5,-0.6808049162549704,1089.5,1.0895,29.5,0.11848817126561434,-164.5,-0.6607221753624934
,148,離開Long,Breakout_LX,44076,0.9166666666666666,12368.75,1,,,,,,,,
75,149,進入Long,BreakOut_LE,44079,0.16666666666666666,11688,1,-477.5,-2.042693360711841,612,0.612,121,0.517624914442163,-763.5,-3.2661704312114987
,150,離開Long,Breakout_LX,44081,0.9583333333333334,11454.25,1,,,,,,,,
76,151,進入Long,BreakOut_LE,44082,0.2916666666666667,11525,1,-119,-0.5162689804772234,493,0.49300000000000005,116,0.5032537960954447,-114,-0.4945770065075922
,152,離開Long,Breakout_LX,44082,0.7083333333333334,11470.5,1,,,,,,,,
77,153,進入Long,BreakOut_LE,44083,0.75,11265.25,1,142.5,0.6324759770089434,635.5,0.6355000000000001,421,1.868578149619405,-159,-0.7057100375047158
,154,離開Long,Breakout_LX,44084,0.4583333333333333,11341.5,1,,,,,,,,
78,155,進入Long,BreakOut_LE,44084,0.9166666666666666,11499.5,1,-398,-1.7305100221748773,237.5,0.2375,129.5,0.5630679594764989,-393,-1.7087699465194137
,156,離開Long,Breakout_LX,44085,0.125,11305.5,1,,,,,,,,
79,157,進入Long,BreakOut_LE,44088,0.3333333333333333,11190.5,1,490.5,2.1915910817211026,728,0.728,576.5,2.5758455833072698,-72,-0.32170144318841876
,158,離開Long,NQ_Settlement_LX,44090,0.16666666666666666,11440.75,1,,,,,,,,
80,159,進入Long,BreakOut_LE,44090,0.5,11471.25,1,-61,-0.2658820965457121,667,0.6669999999999999,123.5,0.5383022774327122,-56,-0.24408848207475212
,160,離開Long,Breakout_LX,44090,0.9166666666666666,11445.75,1,,,,,,,,
81,161,進入Long,BreakOut_LE,44096,0.7916666666666666,11067.25,1,28.5,0.12875827328378775,695.5,0.6955,304,1.373421581693736,-295.5,-1.3350199914161152
,162,離開Long,Breakout_LX,44097,0.9166666666666666,11086.5,1,,,,,,,,
82,163,進入Long,BreakOut_LE,44099,0.041666666666666664,10961,1,-166.5,-0.7595109935224889,529,0.529,95.5,0.43563543472310917,-314,-1.4323510628592282
,164,離開Long,Breakout_LX,44099,0.6666666666666666,10882.75,1,,,,,,,,
83,165,進入Long,BreakOut_LE,44100,0.08333333333333333,11032.75,1,681,3.086265890190569,1210,1.21,827,3.747932292492805,-5,-0.022659808298021798
,166,離開Long,Breakout_LX,44103,0.6666666666666666,11378.25,1,,,,,,,,
84,167,進入Long,BreakOut_LE,44104,0.9583333333333334,11419.75,1,150,0.6567569342586309,1360,1.3599999999999999,363.5,1.591540970686749,-172.5,-0.7552704743974255
,168,離開Long,Breakout_LX,44106,0.5416666666666666,11499.75,1,,,,,,,,
85,169,進入Long,BreakOut_LE,44110,0.041666666666666664,11438,1,-49,-0.21419828641370867,1311,1.311,111.5,0.4874103864311943,-106,-0.46336772162965556
,170,離開Long,Breakout_LX,44110,0.7083333333333334,11418.5,1,,,,,,,,
86,171,進入Long,BreakOut_LE,44110,0.9166666666666666,11463,1,-128,-0.5583180668236937,1183,1.183,66.5,0.2900636831544971,-123,-0.5365087673383931
,172,離開Long,Breakout_LX,44111,0,11404,1,,,,,,,,
87,173,進入Long,BreakOut_LE,44111,0.08333333333333333,11450.5,1,-196.5,-0.858041133574953,986.5,0.9865,142.5,0.6222435701497752,-191.5,-0.8362080258503996
,174,離開Long,Breakout_LX,44111,0.125,11357.25,1,,,,,,,,
88,175,進入Long,BreakOut_LE,44112,0,11420.5,1,149,0.6523357120966683,1135.5,1.1355,310.5,1.3593975745370168,-54.5,-0.23860601549844576
,176,離開Long,Breakout_LX,44112,0.9583333333333334,11500,1,,,,,,,,
89,177,進入Long,BreakOut_LE,44113,0.9166666666666666,11616.25,1,827,3.559668567739158,1962.5,1.9625,1156.5,4.9779403852362,-10.5,-0.04519530829656731
,178,離開Long,Breakout_LX,44117,0.625,12034.75,1,,,,,,,,
90,179,進入Long,BreakOut_LE,44120,0.9166666666666666,11970,1,-201.5,-0.841687552213868,1761,1.7610000000000001,98.5,0.4114452798663325,-196.5,-0.8208020050125313
,180,離開Long,Breakout_LX,44121,0.16666666666666666,11874.25,1,,,,,,,,
91,181,進入Long,BreakOut_LE,44125,0.9583333333333334,11778.5,1,-305.5,-1.2968544381712441,1455.5,1.4555,0,0,-300.5,-1.2756293246168866
,182,離開Long,Breakout_LX,44126,0.3333333333333333,11630.75,1,,,,,,,,
92,183,進入Long,BreakOut_LE,44127,0.125,11666.5,1,-95.5,-0.40929156130801875,1360,1.3599999999999999,31.5,0.13500192859897997,-92.5,-0.3964342347747825
,184,離開Long,Breakout_LX,44127,0.625,11623.75,1,,,,,,,,
93,185,進入Long,BreakOut_LE,44127,0.875,11681.5,1,-169,-0.7233660060779866,1191,1.191,15,0.06420408337970294,-164,-0.7019646449514189
,186,離開Long,Breakout_LX,44127,0.9166666666666666,11602,1,,,,,,,,
94,187,進入Long,BreakOut_LE,44128,0.20833333333333334,11679.25,1,-219.5,-0.9397007513324914,971.5,0.9714999999999999,0,0,-214.5,-0.9182952672474688
,188,離開Long,Breakout_LX,44130,0.6666666666666666,11574.5,1,,,,,,,,
95,189,進入Long,BreakOut_LE,44130,0.9583333333333334,11679,1,-263,-1.1259525644318864,708.5,0.7085,27,0.11559208836372976,-258,-1.1045466221423068
,190,離開Long,ThisBar_LX,44130,0.9583333333333334,11552.5,1,,,,,,,,
96,191,進入Long,BreakOut_LE,44132,0.041666666666666664,11605.75,1,-207.5,-0.8939534282575448,501,0.501,29,0.1249380694914159,-202.5,-0.8724123817935076
,192,離開Long,Breakout_LX,44132,0.6666666666666666,11507,1,,,,,,,,
97,193,進入Long,BreakOut_LE,44133,0.75,11277,1,-139,-0.6162986609913984,362,0.362,14.5,0.06429014808903077,-134,-0.594129644408974
,194,離開Long,Breakout_LX,44133,0.8333333333333334,11212.5,1,,,,,,,,
98,195,進入Long,BreakOut_LE,44133,0.9583333333333334,11272,1,-197.5,-0.8760645848119234,164.5,0.1645,365.5,1.6212739531582685,-192.5,-0.8538857345635201
,196,離開Long,Breakout_LX,44134,0.375,11178.25,1,,,,,,,,
99,197,進入Long,BreakOut_LE,44137,0.7083333333333334,11102.75,1,-113,-0.5088829344081421,51.5,0.051500000000000004,212.5,0.9569701200153115,-108,-0.4863659904077819
,198,離開Long,Breakout_LX,44138,0.08333333333333333,11051.25,1,,,,,,,,
100,199,進入Long,BreakOut_LE,44138,0.4583333333333333,11119,1,1702.5,7.6558143717960245,1754,1.754,1992.5,8.959888479179783,-110,-0.4946487993524598
,200,離開Long,Breakout_LX,44141,0.5,11975.25,1,,,,,,,,
101,201,進入Long,BreakOut_LE,44142,0.08333333333333333,12068,1,374.5,1.5516241299303946,2128.5,2.1285,674.5,2.794580709313888,-82,-0.3397414650314882
,202,離開Long,Breakout_LX,44144,0.8333333333333334,12260.25,1,,,,,,,,
102,203,進入Long,BreakOut_LE,44146,0.8333333333333334,11749.25,1,123.5,0.5255654616252101,2252,2.252,332.5,1.4149839351447966,-97,-0.41279230589186544
,204,離開Long,Breakout_LX,44147,0.5,11816,1,,,,,,,,
103,205,進入Long,BreakOut_LE,44153,0.041666666666666664,12035.25,1,-156.5,-0.6501734488274028,2095.5,2.0955000000000004,9,0.03739016638624042,-151.5,-0.6294011341683804
,206,離開Long,Breakout_LX,44153,0.20833333333333334,11962,1,,,,,,,,
104,207,進入Long,BreakOut_LE,44154,0.08333333333333333,11997.5,1,-183,-0.7626588872681809,1912.5,1.9124999999999999,54,0.22504688476765994,-178,-0.7418212127526568
,208,離開Long,Breakout_LX,44154,0.20833333333333334,11911,1,,,,,,,,
105,209,進入Long,BreakOut_LE,44155,0.08333333333333333,11961.5,1,-7,-0.02926054424612298,1905.5,1.9055,112,0.46816870793796767,-105.5,-0.44099820256656774
,210,離開Long,Breakout_LX,44155,0.9583333333333334,11963,1,,,,,,,,
106,211,進入Long,BreakOut_LE,44156,0.041666666666666664,12006.5,1,-130.5,-0.5434556282013909,1775,1.775,12,0.04997293132886353,-125.5,-0.5226335734810311
,212,離開Long,Breakout_LX,44156,0.20833333333333334,11946.25,1,,,,,,,,
107,213,進入Long,BreakOut_LE,44159,0.5,11964.25,1,-73,-0.30507553753891803,1702,1.702,20.5,0.08567189752805232,-68,-0.28417995277597846
,214,離開Long,Breakout_LX,44159,0.875,11932.75,1,,,,,,,,
108,215,進入Long,BreakOut_LE,44160,0.125,12056,1,79,0.32763769077637694,1781,1.781,228.5,0.9476609157266092,-10,-0.041473125414731256
,216,離開Long,Breakout_LX,44160,0.75,12100.5,1,,,,,,,,
109,217,進入Long,BreakOut_LE,44161,0.125,12140.75,1,-10.5,-0.04324279801494965,1770.5,1.7704999999999997,17,0.07001214916706135,-47.5,-0.1956221814962008
,218,離開Long,US_Holiday_LX,44161,0.16666666666666666,12140.5,1,,,,,,,,
110,219,進入Long,BreakOut_LE,44162,0.75,12203,1,49.5,0.202818978939605,1820,1.82,260.5,1.067360485126608,-45,-0.18438088994509547
,220,離開Long,Breakout_LX,44165,0.5833333333333334,12232.75,1,,,,,,,,
