交易明細,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14
交易編號,委託單編號,類型,訊號,日期,時間,價格,數量,獲利(¤),獲利(%),累積獲利 (¤),累積獲利 (%),最大可能獲利(¤),最大可能獲利 (%),最大可能虧損 (¤),最大可能虧損 (%)
99,197,進入Long,TXF_BreakOut_LE,43882,0.875,11669,1,-2100,-0.3599280143971206,25250,2.5250000000000004,300,0.05141828777101723,-1950,-0.334218870511612
,198,離開Long,TXF_Breakout_LX,43883,0.125,11633,1,,,,,,,,
100,199,進入Long,TXF_BreakOut_LE,43886,0.4479166666666667,11531,1,-3700,-0.641748330587113,21550,2.155,1350,0.23415141791691962,-3550,-0.6157315063741219
,200,離開Long,TXF_Breakout_LX,43887,0,11463,1,,,,,,,,
101,201,進入Long,TXF_BreakOut_LE,43888,0.9166666666666666,11295,1,-3250,-0.5754758742806552,18300,1.83,650,0.11509517485613102,-3100,-0.5489154493138556
,202,離開Long,TXF_Breakout_LX,43888,0.9583333333333334,11236,1,,,,,,,,
102,203,進入Long,TXF_BreakOut_LE,43892,0.4895833333333333,11249,1,-6950,-1.2356653924793315,11350,1.135,1250,0.22224197706462798,-6800,-1.2089963552315761
,204,離開Long,TXF_Breakout_LX,43892,0.8333333333333334,11116,1,,,,,,,,
103,205,進入Long,TXF_BreakOut_LE,43893,0.08333333333333333,11235,1,3250,0.5785491766800178,14600,1.46,6800,1.2105028927458834,-2600,-0.4628393413440142
,206,離開Long,TXF_Breakout_LX,43893,0.9583333333333334,11306,1,,,,,,,,
104,207,進入Long,TXF_BreakOut_LE,43894,0.4895833333333333,11344,1,4050,0.7140338504936531,18650,1.865,7700,1.3575458392101551,-650,-0.11459802538787023
,208,離開Long,TXF_Breakout_LX,43895,0.9166666666666666,11431,1,,,,,,,,
105,209,進入Long,TXF_BreakOut_LE,43910,0.4479166666666667,8843,1,11550,2.612235666628972,30200,3.02,24700,5.586339477552866,-150,-0.03392513852764899
,210,離開Long,TXF_Breakout_LX,43911,0,9080,1,,,,,,,,
106,211,進入Long,TXF_BreakOut_LE,43914,0.08333333333333333,8873,1,32750,7.381945227093429,62950,6.295000000000001,45600,10.278372591006423,-6250,-1.408768173109433
,212,離開Long,TXF_Breakout_LX,43916,0.40625,9534,1,,,,,,,,
107,213,進入Long,TXF_BreakOut_LE,43916,0.9583333333333334,9696,1,-950,-0.19595709570957096,62000,6.2,10600,2.186468646864687,-800,-0.16501650165016502
,214,離開Long,TXF_Breakout_LX,43917,0.4479166666666667,9683,1,,,,,,,,
108,215,進入Long,TXF_BreakOut_LE,43928,0.4895833333333333,9944,1,5150,1.0358004827031375,67150,6.715,11850,2.3833467417538214,-2600,-0.5229283990345938
,216,離開Long,TXF_Breakout_LX,43929,0.125,10053,1,,,,,,,,
109,217,進入Long,TXF_BreakOut_LE,43930,0.9166666666666666,10105,1,-3700,-0.7323107372587827,63450,6.345000000000001,950,0.1880257298367145,-3550,-0.70262246412667
,218,離開Long,TXF_Breakout_LX,43931,0.16666666666666666,10037,1,,,,,,,,
110,219,進入Long,TXF_BreakOut_LE,43934,0.4479166666666667,10107,1,11550,2.2855446720094985,75000,7.5,15100,2.988028099337093,-2500,-0.4947066389630949
,220,離開Long,TXF_Breakout_LX,43936,0.40625,10344,1,,,,,,,,
111,221,進入Long,TXF_BreakOut_LE,43936,0.4479166666666667,10415,1,-450,-0.08641382621219394,74550,7.455,2050,0.3936629860777725,-1400,-0.26884301488238116
,222,離開Long,TXF_Settlement_LX,43936,0.53125,10412,1,,,,,,,,
112,223,進入Long,TXF_BreakOut_LE,43938,0.4479166666666667,10660,1,-8750,-1.6416510318949344,65800,6.58,300,0.05628517823639775,-10350,-1.9418386491557225
,224,離開Long,TXF_Breakout_LX,43938,0.9583333333333334,10491,1,,,,,,,,
113,225,進入Long,TXF_BreakOut_LE,43943,0.7083333333333334,10259,1,-1050,-0.20469831367579688,64750,6.4750000000000005,2800,0.545862169802125,-900,-0.17545569743639733
,226,離開Long,TXF_Breakout_LX,43944,0.20833333333333334,10244,1,,,,,,,,
114,227,進入Long,TXF_BreakOut_LE,43946,0.125,10336,1,10000,1.9349845201238391,74750,7.475,14400,2.786377708978328,-150,-0.029024767801857584
,228,離開Long,TXF_Breakout_LX,43949,0.40625,10542,1,,,,,,,,
115,229,進入Long,TXF_BreakOut_LE,43949,0.7083333333333334,10626,1,-1500,-0.282326369282891,73250,7.324999999999999,2750,0.5175983436853002,-1350,-0.2540937323546019
,230,離開Long,TXF_Breakout_LX,43950,0.20833333333333334,10602,1,,,,,,,,
116,231,進入Long,TXF_BreakOut_LE,43950,0.4479166666666667,10758,1,4600,0.8551775422941067,77850,7.785,10500,1.9520356943669825,-3250,-0.6042015244469232
,232,離開Long,TXF_Breakout_LX,43951,0.8333333333333334,10856,1,,,,,,,,
117,233,進入Long,TXF_BreakOut_LE,43956,0.4479166666666667,10780,1,-3750,-0.6957328385899815,74100,7.41,600,0.11131725417439704,-6250,-1.1595547309833023
,234,離開Long,TXF_Breakout_LX,43957,0.16666666666666666,10711,1,,,,,,,,
118,235,進入Long,TXF_BreakOut_LE,43962,0.4479166666666667,11035,1,-5250,-0.95151789759855,68850,6.885,0,0,-5100,-0.9243316719528771
,236,離開Long,TXF_Breakout_LX,43962,0.7916666666666666,10936,1,,,,,,,,
119,237,進入Long,TXF_BreakOut_LE,43966,0.20833333333333334,10868,1,-7300,-1.3433934486566066,61550,6.155,250,0.04600662495399338,-8550,-1.5734265734265735
,238,離開Long,TXF_Breakout_LX,43966,0.875,10728,1,,,,,,,,
120,239,進入Long,TXF_BreakOut_LE,43969,0.875,10804,1,2400,0.4442798963346909,63950,6.3950000000000005,8250,1.5272121436505,-150,-0.02776749352091818
,240,離開Long,TXF_Breakout_LX,43970,0.4895833333333333,10858,1,,,,,,,,
121,241,進入Long,TXF_BreakOut_LE,43971,0.4479166666666667,10948,1,-3050,-0.557179393496529,60900,6.09,400,0.07307270734380708,-4900,-0.8951406649616368
,242,離開Long,TXF_Settlement_LX,43971,0.53125,10893,1,,,,,,,,
122,243,進入Long,TXF_BreakOut_LE,43971,0.875,10878,1,1700,0.3125574554145983,62600,6.260000000000001,6350,1.1674940246368817,-650,-0.11950726236440522
,244,離開Long,TXF_Breakout_LX,43972,0.9583333333333334,10918,1,,,,,,,,
123,245,進入Long,TXF_BreakOut_LE,43976,0.75,10865,1,-950,-0.17487344684767603,61650,6.165,600,0.11044638748274274,-900,-0.16566958122411413
,246,離開Long,TXF_Breakout_LX,43977,0.20833333333333334,10852,1,,,,,,,,
124,247,進入Long,TXF_BreakOut_LE,43977,0.4479166666666667,11022,1,-2900,-0.5262202866993286,58750,5.875,100,0.018145527127563055,-3750,-0.6804572672836147
,248,離開Long,TXF_Breakout_LX,43978,0.16666666666666666,10970,1,,,,,,,,
125,249,進入Long,TXF_BreakOut_LE,43979,0.40625,11065,1,-6500,-1.174875734297334,52250,5.225,450,0.08133755083596927,-6350,-1.1477632173520107
,250,離開Long,TXF_Breakout_LX,43979,0.4895833333333333,10941,1,,,,,,,,
126,251,進入Long,TXF_BreakOut_LE,43980,0.041666666666666664,10960,1,-3050,-0.5565693430656935,49200,4.92,1000,0.18248175182481752,-2900,-0.5291970802919708
,252,離開Long,TXF_Breakout_LX,43980,0.16666666666666666,10905,1,,,,,,,,
127,253,進入Long,TXF_BreakOut_LE,43983,0.4479166666666667,11099,1,13050,2.3515632038922427,62250,6.225,18500,3.333633660690152,-5000,-0.9009820704567979
,254,離開Long,TXF_Breakout_LX,43986,0.40625,11366,1,,,,,,,,
128,255,進入Long,TXF_BreakOut_LE,43987,0.4895833333333333,11444,1,5100,0.8912967493883258,67350,6.734999999999999,8650,1.5117091925900035,-300,-0.05242922055225446
,256,離開Long,TXF_Breakout_LX,43990,0.40625,11552,1,,,,,,,,
129,257,進入Long,TXF_BreakOut_LE,43992,0.125,11625,1,2350,0.4043010752688172,69700,6.97,5850,1.0064516129032257,-1600,-0.2752688172043011
,258,離開Long,TXF_Breakout_LX,43993,0.40625,11678,1,,,,,,,,
130,259,進入Long,TXF_BreakOut_LE,44000,0.75,11466,1,-3200,-0.5581719867434153,66500,6.65,50,0.008721437292865864,-3350,-0.584336298622013
,260,離開Long,TXF_Breakout_LX,44001,0.40625,11408,1,,,,,,,,
131,261,進入Long,TXF_BreakOut_LE,44004,0.75,11436,1,-2400,-0.4197271773347324,64100,6.41,5050,0.8831759356418328,-2250,-0.3934942287513116
,262,離開Long,TXF_Breakout_LX,44005,0.40625,11394,1,,,,,,,,
132,263,進入Long,TXF_BreakOut_LE,44005,0.7083333333333334,11500,1,-200,-0.034782608695652174,63900,6.39,2200,0.3826086956521739,-700,-0.1217391304347826
,264,離開Long,TXF_Breakout_LX,44006,0.20833333333333334,11502,1,,,,,,,,
133,265,進入Long,TXF_BreakOut_LE,44013,0,11470,1,-2450,-0.4272013949433304,61450,6.145,100,0.01743679163034002,-2300,-0.40104620749782044
,266,離開Long,TXF_Breakout_LX,44013,0.08333333333333333,11427,1,,,,,,,,
134,267,進入Long,TXF_BreakOut_LE,44013,0.40625,11483,1,2500,0.4354262823304015,63950,6.3950000000000005,6850,1.1930680135853,-150,-0.026125576939824088
,268,離開Long,TXF_Breakout_LX,44013,0.8333333333333334,11539,1,,,,,,,,
135,269,進入Long,TXF_BreakOut_LE,44014,0.4479166666666667,11664,1,5000,0.8573388203017833,68950,6.895,8500,1.4574759945130316,-150,-0.0257201646090535
,270,離開Long,TXF_Breakout_LX,44015,0.40625,11770,1,,,,,,,,
136,271,進入Long,TXF_BreakOut_LE,44016,0.041666666666666664,11878,1,9000,1.515406634113487,77950,7.795000000000001,15550,2.6182859067183024,-750,-0.12628388617612393
,272,離開Long,TXF_Breakout_LX,44019,0.40625,12064,1,,,,,,,,
137,273,進入Long,TXF_BreakOut_LE,44020,0.9583333333333334,12162,1,-2400,-0.39467192895905284,75550,7.555000000000001,0,0,-2250,-0.370004933399112
,274,離開Long,TXF_Breakout_LX,44021,0,12120,1,,,,,,,,
138,275,進入Long,TXF_BreakOut_LE,44021,0.08333333333333333,12165,1,-1950,-0.3205918618988903,73600,7.359999999999999,2700,0.44389642416769426,-2500,-0.4110152075626798
,276,離開Long,TXF_Breakout_LX,44022,0,12132,1,,,,,,,,
139,277,進入Long,TXF_BreakOut_LE,44025,0.4479166666666667,12170,1,1100,0.18077239112571897,74700,7.470000000000001,6200,1.018898931799507,-600,-0.09860312243221035
,278,離開Long,TXF_Breakout_LX,44026,0.16666666666666666,12198,1,,,,,,,,
140,279,進入Long,TXF_BreakOut_LE,44027,0.20833333333333334,12260,1,-900,-0.1468189233278956,73800,7.380000000000001,3000,0.48939641109298526,-1400,-0.22838499184339314
,280,離開Long,TXF_Settlement_LX,44027,0.53125,12248,1,,,,,,,,
141,281,進入Long,TXF_BreakOut_LE,44033,0,12088,1,9500,1.5718067504963602,83300,8.33,13900,2.299801455989411,-600,-0.09927200529450694
,282,離開Long,TXF_Breakout_LX,44034,0.16666666666666666,12284,1,,,,,,,,
142,283,進入Long,TXF_BreakOut_LE,44036,0.4479166666666667,12335,1,-9550,-1.5484394000810702,73750,7.375,650,0.10539116335630319,-9400,-1.5241183623834618
,284,離開Long,TXF_Breakout_LX,44036,0.53125,12150,1,,,,,,,,
143,285,進入Long,TXF_BreakOut_LE,44036,0.9583333333333334,12291,1,17600,2.863884142868766,91350,9.135,30300,4.930436905052478,-150,-0.0244081034903588
,286,離開Long,TXF_Breakout_LX,44040,0.4479166666666667,12649,1,,,,,,,,
144,287,進入Long,TXF_BreakOut_LE,44041,0.9583333333333334,12495,1,950,0.1520608243297319,92300,9.229999999999999,7900,1.2645058023209284,-1550,-0.24809923969587835
,288,離開Long,TXF_Breakout_LX,44042,0.875,12520,1,,,,,,,,
145,289,進入Long,TXF_BreakOut_LE,44043,0.40625,12603,1,-2550,-0.4046655558200428,89750,8.975,1900,0.3015155121796398,-4050,-0.6427041180671268
,290,離開Long,TXF_Breakout_LX,44043,0.9166666666666666,12558,1,,,,,,,,
146,291,進入Long,TXF_BreakOut_LE,44047,0.53125,12571,1,11450,1.8216530108980988,101200,10.12,17550,2.792140641158221,-300,-0.04772889984885849
,292,離開Long,TXF_Breakout_LX,44049,0.4479166666666667,12806,1,,,,,,,,
147,293,進入Long,TXF_BreakOut_LE,44056,0,12801,1,-3200,-0.4999609405515194,98000,9.8,1600,0.2499804702757597,-3050,-0.4765252714631669
,294,離開Long,TXF_Breakout_LX,44056,0.40625,12743,1,,,,,,,,
148,295,進入Long,TXF_BreakOut_LE,44060,0.4479166666666667,12853,1,5450,0.8480510386680153,103450,10.345,8650,1.3459892632070334,-150,-0.023340854275266474
,296,離開Long,TXF_Breakout_LX,44061,0.20833333333333334,12968,1,,,,,,,,
149,297,進入Long,TXF_BreakOut_LE,44064,0.16666666666666666,12416,1,2800,0.4510309278350515,106250,10.625,9000,1.449742268041237,-350,-0.05637886597938144
,298,離開Long,TXF_Breakout_LX,44064,0.875,12478,1,,,,,,,,
150,299,進入Long,TXF_BreakOut_LE,44067,0.7083333333333334,12638,1,-2450,-0.38771957588225986,103800,10.38,1750,0.2769425542016142,-2300,-0.3639816426649786
,300,離開Long,TXF_Breakout_LX,44067,0.9583333333333334,12595,1,,,,,,,,
151,301,進入Long,TXF_BreakOut_LE,44068,0.4479166666666667,12747,1,-2000,-0.3137993253314505,101800,10.18,2250,0.3530242409978819,-2400,-0.37655919039774066
,302,離開Long,TXF_Breakout_LX,44068,0.9166666666666666,12713,1,,,,,,,,
152,303,進入Long,TXF_BreakOut_LE,44069,0.16666666666666666,12752,1,-2550,-0.39993726474278546,99250,9.925,250,0.039209535759096616,-2400,-0.37641154328732745
,304,離開Long,TXF_Breakout_LX,44069,0.40625,12707,1,,,,,,,,
153,305,進入Long,TXF_BreakOut_LE,44069,0.75,12829,1,-1000,-0.1558967963208356,98250,9.825000000000001,4650,0.7249201028918856,-1350,-0.21046067503312807
,306,離開Long,TXF_Breakout_LX,44070,0.4479166666666667,12815,1,,,,,,,,
154,307,進入Long,TXF_BreakOut_LE,44075,0.4895833333333333,12654,1,1300,0.2054686265212581,99550,9.955,5900,0.9325114588272484,-1500,-0.2370791844476055
,308,離開Long,TXF_Breakout_LX,44076,0.4479166666666667,12686,1,,,,,,,,
155,309,進入Long,TXF_BreakOut_LE,44081,0.4479166666666667,12718,1,-8200,-1.2895109293914138,91350,9.135,600,0.09435445824815222,-8050,-1.2659223148293757
,310,離開Long,TXF_Breakout_LX,44081,0.6666666666666666,12560,1,,,,,,,,
156,311,進入Long,TXF_BreakOut_LE,44083,0.9166666666666666,12628,1,1250,0.19797275894836872,92600,9.26,5250,0.8314855875831485,-450,-0.07127019322141273
,312,離開Long,TXF_Breakout_LX,44085,0.08333333333333333,12659,1,,,,,,,,
157,313,進入Long,TXF_BreakOut_LE,44088,0.4479166666666667,12752,1,500,0.07841907151819323,93100,9.31,3150,0.4940401505646173,-150,-0.023525721455457966
,314,離開Long,TXF_Breakout_LX,44089,0.40625,12768,1,,,,,,,,
158,315,進入Long,TXF_BreakOut_LE,44089,0.4895833333333333,12832,1,8100,1.2624688279301746,101200,10.12,8900,1.3871571072319202,-150,-0.023379052369077308
,316,離開Long,TXF_Settlement_LX,44090,0.53125,13000,1,,,,,,,,
159,317,進入Long,TXF_BreakOut_LE,44092,0.20833333333333334,12826,1,-1350,-0.21050990176204584,99850,9.985,1850,0.28847653204428503,-2850,-0.44440979260876345
,318,離開Long,TXF_Breakout_LX,44092,0.9166666666666666,12805,1,,,,,,,,
160,319,進入Long,TXF_BreakOut_LE,44102,0.4479166666666667,12345,1,3100,0.5022276225192386,102950,10.295,8650,1.4013770757391657,-150,-0.024301336573511544
,320,離開Long,TXF_Breakout_LX,44103,0.4479166666666667,12413,1,,,,,,,,
161,321,進入Long,TXF_BreakOut_LE,44103,0.9583333333333334,12425,1,6100,0.9818913480885311,109050,10.905,7250,1.1670020120724347,-150,-0.024144869215291753
,322,離開Long,TXF_Holiday_LX,44105,0.16666666666666666,12553,1,,,,,,,,
162,323,進入Long,TXF_BreakOut_LE,44109,0.7916666666666666,12541,1,5500,0.8771230364404753,114550,11.455,9450,1.507056853520453,-550,-0.08771230364404753
,324,離開Long,TXF_Breakout_LX,44111,0.125,12657,1,,,,,,,,
163,325,進入Long,TXF_BreakOut_LE,44112,0.08333333333333333,12829,1,-2050,-0.319588432457713,112500,11.25,1350,0.21046067503312807,-1900,-0.29620391300958765
,326,離開Long,TXF_Breakout_LX,44112,0.40625,12794,1,,,,,,,,
164,327,進入Long,TXF_BreakOut_LE,44112,0.53125,12866,1,50,0.0077724234416291,112550,11.254999999999999,3300,0.5129799471475206,-2200,-0.3419866314316804
,328,離開Long,TXF_Breakout_LX,44113,0,12873,1,,,,,,,,
165,329,進入Long,TXF_BreakOut_LE,44116,0.4479166666666667,12978,1,-3550,-0.5470796732932656,109000,10.9,700,0.10787486515641855,-5150,-0.7936507936507936
,330,離開Long,TXF_Breakout_LX,44117,0.40625,12913,1,,,,,,,,
166,331,進入Long,TXF_BreakOut_LE,44123,0.4479166666666667,12899,1,-1000,-0.15505077913016513,108000,10.8,1300,0.20156601286921466,-1900,-0.2945964803473138
,332,離開Long,TXF_Breakout_LX,44123,0.9583333333333334,12885,1,,,,,,,,
167,333,進入Long,TXF_BreakOut_LE,44125,0.08333333333333333,12903,1,-400,-0.06200108501898783,107600,10.76,2000,0.31000542509493917,-2200,-0.3410059676044331
,334,離開Long,TXF_Settlement_LX,44125,0.53125,12901,1,,,,,,,,
168,335,進入Long,TXF_BreakOut_LE,44126,0.7083333333333334,12869,1,-1700,-0.26420079260237783,105900,10.59,1100,0.1709534540368327,-1550,-0.24088895796099152
,336,離開Long,TXF_Breakout_LX,44127,0.40625,12841,1,,,,,,,,
169,337,進入Long,TXF_BreakOut_LE,44128,0.16666666666666666,12875,1,-2250,-0.34951456310679613,103650,10.365,50,0.007766990291262136,-2100,-0.3262135922330097
,338,離開Long,TXF_Breakout_LX,44130,0.40625,12836,1,,,,,,,,
170,339,進入Long,TXF_BreakOut_LE,44131,0.875,12818,1,-1650,-0.2574504602902169,102000,10.2,0,0,-1500,-0.23404587299110627
,340,離開Long,TXF_Breakout_LX,44131,0.9583333333333334,12791,1,,,,,,,,
171,341,進入Long,TXF_BreakOut_LE,44132,0.041666666666666664,12812,1,-2000,-0.3122073056509522,100000,10,0,0,-1850,-0.28879175772713084
,342,離開Long,TXF_Breakout_LX,44132,0.40625,12778,1,,,,,,,,
172,343,進入Long,TXF_BreakOut_LE,44137,0.7916666666666666,12574,1,-2000,-0.3181167488468268,98000,9.8,500,0.0795291872117067,-1850,-0.29425799268331476
,344,離開Long,TXF_Breakout_LX,44138,0.08333333333333333,12540,1,,,,,,,,
173,345,進入Long,TXF_BreakOut_LE,44138,0.40625,12609,1,5450,0.8644618922991515,103450,10.345,8650,1.3720358474105798,-500,-0.07930843048616068
,346,離開Long,TXF_Breakout_LX,44139,0.40625,12724,1,,,,,,,,
174,347,進入Long,TXF_BreakOut_LE,44139,0.875,12870,1,-1250,-0.19425019425019424,102200,10.22,3850,0.5982905982905984,-1100,-0.17094017094017094
,348,離開Long,TXF_Breakout_LX,44140,0.40625,12851,1,,,,,,,,
175,349,進入Long,TXF_BreakOut_LE,44140,0.7083333333333334,12930,1,200,0.030935808197989172,102400,10.24,2400,0.37122969837587005,-150,-0.02320185614849188
,350,離開Long,TXF_Breakout_LX,44141,0.40625,12940,1,,,,,,,,
176,351,進入Long,TXF_BreakOut_LE,44141,0.875,12963,1,10600,1.6354238987888605,113000,11.3,19200,2.962277250636427,-1400,-0.21599938285890613
,352,離開Long,TXF_Breakout_LX,44145,0.20833333333333334,13181,1,,,,,,,,
177,353,進入Long,TXF_BreakOut_LE,44146,0.4895833333333333,13218,1,2050,0.31018308367377817,115050,11.505,5350,0.8095021939779089,-550,-0.08321985171735512
,354,離開Long,TXF_Breakout_LX,44147,0.20833333333333334,13265,1,,,,,,,,
178,355,進入Long,TXF_BreakOut_LE,44147,0.7916666666666666,13285,1,-1950,-0.29356417011667296,113100,11.31,400,0.060218291305984196,-1800,-0.27098231087692887
,356,離開Long,TXF_Breakout_LX,44148,0.08333333333333333,13252,1,,,,,,,,
179,357,進入Long,TXF_BreakOut_LE,44148,0.7083333333333334,13335,1,13300,1.9947506561679789,126400,12.64,21500,3.2245969253843274,-850,-0.1274840644919385
,358,離開Long,TXF_Breakout_LX,44152,0.5729166666666666,13607,1,,,,,,,,
180,359,進入Long,TXF_BreakOut_LE,44153,0.4479166666666667,13690,1,2900,0.42366691015339664,129300,12.93,3450,0.504017531044558,-1550,-0.2264426588750913
,360,離開Long,TXF_Settlement_LX,44153,0.53125,13754,1,,,,,,,,
181,361,進入Long,TXF_BreakOut_LE,44153,0.7083333333333334,13759,1,-600,-0.08721564067156043,128700,12.870000000000001,3850,0.5596336943091794,-450,-0.06541173050367032
,362,離開Long,TXF_Breakout_LX,44154,0.125,13753,1,,,,,,,,
182,363,進入Long,TXF_BreakOut_LE,44155,0.875,13780,1,-2650,-0.38461538461538464,126050,12.605,0,0,-2500,-0.36284470246734396
,364,離開Long,TXF_Breakout_LX,44156,0.08333333333333333,13733,1,,,,,,,,
183,365,進入Long,TXF_BreakOut_LE,44158,0.75,13880,1,-1850,-0.2665706051873199,124200,12.42,0,0,-1700,-0.24495677233429394
,366,離開Long,TXF_Breakout_LX,44159,0,13849,1,,,,,,,,
184,367,進入Long,TXF_BreakOut_LE,44161,0.4895833333333333,13854,1,-2300,-0.33203406958279197,121900,12.19,250,0.03609065973726,-3750,-0.5413598960588999
,368,離開Long,TXF_Breakout_LX,44162,0.08333333333333333,13814,1,,,,,,,,
185,369,進入Long,TXF_BreakOut_LE,44162,0.5729166666666666,13885,1,1050,0.15124234785740007,122950,12.295,3750,0.5401512423478574,-2100,-0.30248469571480013
,370,離開Long,TXF_Breakout_LX,44163,0.20833333333333334,13912,1,,,,,,,,
186,371,進入Long,TXF_BreakOut_LE,44166,0.75,13866,1,3400,0.4904081927015722,126350,12.635,6400,0.9231213039088418,-1350,-0.19472090004327133
,372,離開Long,TXF_Breakout_LX,44167,0.9583333333333334,13940,1,,,,,,,,
187,373,進入Long,TXF_BreakOut_LE,44168,0.4895833333333333,13994,1,150,0.021437759039588396,126500,12.65,2500,0.35729598399313994,-3300,-0.47163069887094466
,374,離開Long,TXF_Breakout_LX,44169,0.125,14003,1,,,,,,,,
188,375,進入Long,TXF_BreakOut_LE,44169,0.4479166666666667,14065,1,3300,0.4692499111269108,129800,12.98,8950,1.2726626377532884,-300,-0.04265908282971916
,376,離開Long,TXF_Breakout_LX,44172,0.40625,14137,1,,,,,,,,
189,377,進入Long,TXF_BreakOut_LE,44173,0.5729166666666666,14338,1,1800,0.2510810433812247,131600,13.16,4200,0.5858557678895243,-1050,-0.14646394197238108
,378,離開Long,TXF_Breakout_LX,44174,0.9583333333333334,14380,1,,,,,,,,
190,379,進入Long,TXF_BreakOut_LE,44181,0.08333333333333333,14169,1,5700,0.8045733643870422,137300,13.73,6850,0.9668995694826734,-150,-0.021172983273343216
,380,離開Long,TXF_Settlement_LX,44181,0.53125,14289,1,,,,,,,,
191,381,進入Long,TXF_BreakOut_LE,44187,0.16666666666666666,14284,1,-4100,-0.5740688882665921,133200,13.320000000000002,2350,0.3290394847381686,-3950,-0.5530663679641558
,382,離開Long,TXF_Breakout_LX,44187,0.5729166666666666,14208,1,,,,,,,,
192,383,進入Long,TXF_BreakOut_LE,44188,0.7083333333333334,14149,1,6250,0.883454661106792,139450,13.944999999999999,11500,1.6255565764364974,-1100,-0.1554880203547954
,384,離開Long,TXF_Breakout_LX,44190,0.53125,14280,1,,,,,,,,
193,385,進入Long,TXF_BreakOut_LE,44193,0.4479166666666667,14403,1,1900,0.2638339234881622,141350,14.135,3400,0.4721238630840797,-400,-0.05554398389224467
,386,離開Long,TXF_Breakout_LX,44194,0.16666666666666666,14447,1,,,,,,,,
194,387,進入Long,TXF_BreakOut_LE,44195,0.4479166666666667,14513,1,6400,0.8819678908564734,147750,14.774999999999999,9800,1.350513332873975,-200,-0.027561496589264795
,388,離開Long,TXF_Breakout_LX,44196,0.40625,14647,1,,,,,,,,
195,389,進入Long,TXF_BreakOut_LE,44200,0.4479166666666667,14746,1,6700,0.9087210090872102,154450,15.445,11000,1.4919300149193002,-500,-0.06781500067815001
,390,離開Long,TXF_Breakout_LX,44201,0,14886,1,,,,,,,,
196,391,進入Long,TXF_BreakOut_LE,44202,0.08333333333333333,15023,1,-2950,-0.3927311455767823,151500,15.15,5700,0.7588364507754776,-2800,-0.37276176529321703
,392,離開Long,TXF_Breakout_LX,44202,0.4895833333333333,14970,1,,,,,,,,
197,393,進入Long,TXF_BreakOut_LE,44204,0.9583333333333334,15456,1,-2900,-0.3752587991718426,148600,14.860000000000001,3350,0.4334886128364389,-2750,-0.3558488612836439
,394,離開Long,TXF_Breakout_LX,44205,0,15404,1,,,,,,,,
198,395,進入Long,TXF_BreakOut_LE,44209,0.16666666666666666,15528,1,10350,1.3330757341576507,158950,15.895000000000001,14100,1.8160741885625966,-1300,-0.16743946419371458
,396,離開Long,TXF_Breakout_LX,44209,0.9583333333333334,15741,1,,,,,,,,
199,397,進入Long,TXF_BreakOut_LE,44211,0.041666666666666664,16009,1,-10400,-1.299269161096883,148550,14.854999999999999,2450,0.3060778312199388,-10250,-1.280529702042601
,398,離開Long,TXF_Breakout_LX,44211,0.40625,15807,1,,,,,,,,
200,399,進入Long,TXF_BreakOut_LE,44215,0.4479166666666667,15831,1,1450,0.18318489040490177,150000,15,5600,0.7074726801844482,-2550,-0.32215273829827556
,400,離開Long,TXF_Breakout_LX,44216,0.20833333333333334,15866,1,,,,,,,,
201,401,進入Long,TXF_BreakOut_LE,44217,0.4479166666666667,15959,1,5900,0.7393946989159722,155900,15.590000000000002,11050,1.3847985462748293,-250,-0.0313302838523717
,402,離開Long,TXF_Breakout_LX,44217,0.9583333333333334,16083,1,,,,,,,,
202,403,進入Long,TXF_BreakOut_LE,44225,0,15473,1,-3750,-0.4847153105409423,152150,15.215,5450,0.7044529179861695,-3600,-0.46532669811930455
,404,離開Long,TXF_Breakout_LX,44225,0.4479166666666667,15404,1,,,,,,,,
203,405,進入Long,TXF_BreakOut_LE,44228,0.53125,15353,1,21850,2.8463492477040315,174000,17.4,26400,3.439067283267114,-2050,-0.26704878525369635
,406,離開Long,TXF_Breakout_LX,44230,0.40625,15796,1,,,,,,,,
204,407,進入Long,TXF_BreakOut_LE,44245,0.75,16357,1,-3250,-0.3973833832609892,170750,17.075000000000003,0,0,-3100,-0.37904261172586656
,408,離開Long,TXF_Breakout_LX,44245,0.9583333333333334,16298,1,,,,,,,,
205,409,進入Long,TXF_BreakOut_LE,44250,0.5729166666666666,16396,1,-5950,-0.725786777262747,164800,16.48,2550,0.3110514759697487,-5800,-0.7074896316174677
,410,離開Long,TXF_Breakout_LX,44250,0.9583333333333334,16283,1,,,,,,,,
206,411,進入Long,TXF_BreakOut_LE,44252,0.40625,16385,1,-2650,-0.3234665852914251,162150,16.215,1700,0.20750686603600854,-7200,-0.8788526090936832
,412,離開Long,TXF_Breakout_LX,44253,0,16338,1,,,,,,,,
207,413,進入Long,TXF_BreakOut_LE,44258,0.53125,16147,1,-2650,-0.32823434693751163,159500,15.950000000000001,5250,0.6502755929894098,-2500,-0.3096550442806713
,414,離開Long,TXF_Breakout_LX,44259,0,16100,1,,,,,,,,
